ID_Tactique,ID_Match,ID_Joueur,Zones_Influence,Transitions_Rapides,Pressions_Réussies
6362,266,731,Défensive,0,0
6363,266,380,Offensive,8,9
6364,266,976,Médiane,13,2
6365,266,590,Défensive,4,7
6366,266,715,Défensive,2,12
6367,266,342,Offensive,3,6
6368,266,258,Médiane,8,12
6369,266,18,Défensive,7,2
6370,266,943,Médiane,7,5
6371,266,996,Offensive,9,12
6372,266,38,Offensive,10,9
6373,266,206,Défensive,10,14
6374,266,100,Toute Surface,4,13
6375,266,831,Offensive,6,10
6376,266,664,Défensive,6,14
6377,266,66,Médiane,12,9
6378,266,77,Médiane,7,8
6379,266,89,Défensive,13,5
6380,266,897,Médiane,9,7
6381,266,726,Toute Surface,5,9
6382,266,849,Toute Surface,5,9
6383,266,30,Offensive,8,2
6384,266,809,Offensive,13,8
6385,267,866,Défensive,0,0
6386,267,406,Défensive,0,0
6387,267,731,Défensive,0,0
6388,267,380,Offensive,12,22
6389,267,976,Offensive,9,9
6390,267,590,Offensive,8,11
6391,267,715,Toute Surface,8,5
6392,267,342,Médiane,8,6
6393,267,258,Offensive,5,13
6394,267,18,Offensive,15,6
6395,267,943,Défensive,14,3
6396,267,996,Défensive,12,16
6397,267,38,Médiane,12,12
6398,267,206,Médiane,5,17
6399,267,100,Médiane,3,14
6400,267,831,Toute Surface,8,20
6401,267,664,Offensive,12,11
6402,267,66,Médiane,12,3
6403,267,77,Offensive,4,11
6404,267,89,Défensive,8,11
6405,267,897,Défensive,14,7
6406,267,726,Toute Surface,12,11
6407,267,849,Offensive,9,12
6408,267,30,Offensive,16,9
6409,267,809,Médiane,9,9
6410,268,866,Défensive,0,0
6411,268,406,Défensive,0,0
6412,268,731,Défensive,0,0
6413,268,380,Offensive,5,17
6414,268,976,Offensive,13,6
6415,268,590,Toute Surface,5,5
6416,268,715,Défensive,4,11
6417,268,342,Médiane,3,16
6418,268,258,Défensive,6,15
6419,268,18,Médiane,14,8
6420,268,943,Médiane,9,11
6421,268,996,Défensive,12,12
6422,268,38,Offensive,13,12
6423,268,206,Défensive,11,22
6424,268,100,Défensive,5,11
6425,268,831,Toute Surface,7,11
6426,268,664,Toute Surface,12,15
6427,268,66,Offensive,8,7
6428,268,77,Offensive,7,13
6429,268,89,Défensive,8,4
6430,268,897,Défensive,8,4
6431,268,726,Médiane,13,13
6432,268,849,Offensive,12,14
6433,268,30,Médiane,12,11
6434,268,809,Toute Surface,11,7
6435,269,866,Défensive,0,0
6436,269,406,Défensive,0,0
6437,269,731,Défensive,0,0
6438,269,380,Offensive,11,20
6439,269,976,Médiane,11,11
6440,269,590,Offensive,6,13
6441,269,715,Médiane,4,14
6442,269,342,Offensive,3,14
6443,269,258,Offensive,5,12
6444,269,18,Toute Surface,15,11
6445,269,943,Défensive,13,6
6446,269,996,Médiane,9,20
6447,269,38,Défensive,13,22
6448,269,206,Toute Surface,13,11
6449,269,100,Toute Surface,6,9
6450,269,831,Offensive,11,14
6451,269,664,Défensive,9,20
6452,269,66,Toute Surface,9,4
6453,269,77,Médiane,4,5
6454,269,89,Médiane,13,9
6455,269,897,Toute Surface,16,9
6456,269,726,Toute Surface,7,20
6457,269,849,Défensive,5,12
6458,269,30,Toute Surface,12,11
6459,269,809,Défensive,15,6
6460,270,866,Défensive,0,0
6461,270,406,Défensive,0,0
6462,270,731,Défensive,0,0
6463,270,380,Défensive,6,11
6464,270,976,Médiane,11,10
6465,270,590,Offensive,8,9
6466,270,715,Défensive,3,6
6467,270,342,Médiane,4,9
6468,270,258,Offensive,7,14
6469,270,18,Médiane,13,7
6470,270,943,Offensive,8,4
6471,270,996,Médiane,10,18
6472,270,38,Toute Surface,9,18
6473,270,206,Défensive,11,17
6474,270,100,Offensive,8,7
6475,270,831,Offensive,8,15
6476,270,664,Défensive,7,10
6477,270,66,Toute Surface,8,8
6478,270,77,Médiane,8,5
6479,270,89,Offensive,8,7
6480,270,897,Défensive,13,7
6481,270,726,Toute Surface,12,13
6482,270,849,Défensive,11,13
6483,270,30,Toute Surface,9,3
6484,270,809,Médiane,15,9
6485,271,866,Défensive,0,0
6486,271,406,Défensive,0,0
6487,271,731,Défensive,0,0
6488,271,380,Toute Surface,7,22
6489,271,976,Toute Surface,9,11
6490,271,590,Défensive,6,8
6491,271,715,Toute Surface,3,8
6492,271,342,Défensive,3,14
6493,271,258,Médiane,7,20
6494,271,18,Médiane,14,4
6495,271,943,Toute Surface,16,9
6496,271,996,Toute Surface,7,15
6497,271,38,Défensive,11,15
6498,271,206,Toute Surface,5,13
6499,271,100,Offensive,7,14
6500,271,831,Défensive,5,13
6501,271,664,Défensive,6,12
6502,271,66,Offensive,15,5
6503,271,77,Défensive,7,11
6504,271,89,Toute Surface,16,3
6505,271,897,Toute Surface,15,8
6506,271,726,Offensive,13,12
6507,271,849,Offensive,5,14
6508,271,30,Offensive,12,11
6509,271,809,Médiane,8,11
6510,272,866,Défensive,0,0
6511,272,406,Défensive,0,0
6512,272,731,Défensive,0,0
6513,272,380,Médiane,11,19
6514,272,976,Offensive,15,7
6515,272,590,Toute Surface,5,7
6516,272,715,Défensive,8,11
6517,272,342,Toute Surface,7,15
6518,272,258,Offensive,8,16
6519,272,18,Toute Surface,13,6
6520,272,943,Offensive,9,6
6521,272,996,Offensive,7,19
6522,272,38,Médiane,6,20
6523,272,206,Médiane,12,11
6524,272,100,Médiane,3,13
6525,272,831,Médiane,9,11
6526,272,664,Médiane,9,19
6527,272,66,Médiane,14,3
6528,272,77,Défensive,3,8
6529,272,89,Défensive,11,7
6530,272,897,Toute Surface,11,9
6531,272,726,Défensive,9,16
6532,272,849,Offensive,9,12
6533,272,30,Toute Surface,9,3
6534,272,809,Toute Surface,16,3
6535,273,866,Défensive,0,0
6536,273,406,Défensive,0,0
6537,273,731,Défensive,0,0
6538,273,380,Toute Surface,7,18
6539,273,976,Défensive,11,8
6540,273,590,Défensive,6,9
6541,273,715,Défensive,6,8
6542,273,342,Toute Surface,7,9
6543,273,258,Toute Surface,6,12
6544,273,18,Médiane,9,4
6545,273,943,Toute Surface,8,8
6546,273,996,Offensive,7,10
6547,273,38,Défensive,8,19
6548,273,206,Médiane,5,18
6549,273,100,Offensive,6,9
6550,273,831,Toute Surface,6,13
6551,273,664,Défensive,8,14
6552,273,66,Offensive,15,10
6553,273,77,Toute Surface,4,10
6554,273,89,Toute Surface,11,9
6555,273,897,Offensive,10,7
6556,273,726,Défensive,11,11
6557,273,849,Offensive,10,20
6558,273,30,Offensive,10,10
6559,273,809,Toute Surface,14,6
6560,274,866,Défensive,0,0
6561,274,406,Défensive,0,0
6562,274,731,Défensive,0,0
6563,274,380,Offensive,11,20
6564,274,976,Défensive,12,3
6565,274,590,Offensive,6,7
6566,274,715,Médiane,3,8
6567,274,342,Défensive,8,9
6568,274,258,Médiane,12,14
6569,274,18,Offensive,9,11
6570,274,943,Médiane,12,6
6571,274,996,Offensive,5,14
6572,274,38,Médiane,12,18
6573,274,206,Médiane,12,13
6574,274,100,Médiane,3,8
6575,274,831,Médiane,12,12
6576,274,664,Défensive,7,12
6577,274,66,Médiane,8,6
6578,274,77,Offensive,6,9
6579,274,89,Offensive,13,8
6580,274,897,Offensive,11,4
6581,274,726,Médiane,12,18
6582,274,849,Médiane,12,19
6583,274,30,Médiane,12,9
6584,274,809,Médiane,12,8
6585,275,866,Défensive,0,0
6586,275,406,Défensive,0,0
6587,275,731,Défensive,0,0
6588,275,380,Défensive,6,17
6589,275,976,Défensive,9,5
6590,275,590,Offensive,8,15
6591,275,715,Offensive,5,5
6592,275,342,Offensive,5,16
6593,275,258,Offensive,9,13
6594,275,18,Offensive,11,7
6595,275,943,Médiane,16,4
6596,275,996,Défensive,6,12
6597,275,38,Médiane,12,19
6598,275,206,Médiane,13,13
6599,275,100,Toute Surface,3,14
6600,275,831,Toute Surface,13,13
6601,275,664,Défensive,6,11
6602,275,66,Toute Surface,14,4
6603,275,77,Toute Surface,3,11
6604,275,89,Toute Surface,13,11
6605,275,897,Défensive,11,8
6606,275,726,Médiane,9,19
6607,275,849,Médiane,13,12
6608,275,30,Offensive,11,7
6609,275,809,Défensive,14,7
6610,276,866,Défensive,0,0
6611,276,406,Défensive,0,0
6612,276,731,Défensive,0,0
6613,276,380,Défensive,8,20
6614,276,976,Médiane,14,8
6615,276,590,Offensive,4,9
6616,276,715,Défensive,6,8
6617,276,342,Défensive,6,8
6618,276,258,Défensive,12,20
6619,276,18,Toute Surface,11,6
6620,276,943,Défensive,13,11
6621,276,996,Toute Surface,11,14
6622,276,38,Médiane,12,15
6623,276,206,Défensive,13,14
6624,276,100,Offensive,8,7
6625,276,831,Toute Surface,8,20
6626,276,664,Offensive,9,16
6627,276,66,Offensive,16,11
6628,276,77,Offensive,4,11
6629,276,89,Défensive,15,6
6630,276,897,Toute Surface,11,9
6631,276,726,Toute Surface,12,19
6632,276,849,Offensive,13,16
6633,276,30,Toute Surface,13,6
6634,276,809,Médiane,16,3
6635,277,866,Défensive,0,0
6636,277,406,Défensive,0,0
6637,277,731,Défensive,0,0
6638,277,380,Médiane,9,15
6639,277,976,Médiane,9,8
6640,277,590,Offensive,5,13
6641,277,715,Médiane,5,10
6642,277,342,Toute Surface,8,15
6643,277,258,Médiane,11,13
6644,277,18,Offensive,10,9
6645,277,943,Offensive,9,4
6646,277,996,Défensive,12,13
6647,277,38,Médiane,8,17
6648,277,206,Offensive,7,19
6649,277,100,Défensive,5,7
6650,277,831,Médiane,6,10
6651,277,664,Médiane,5,13
6652,277,66,Offensive,14,5
6653,277,77,Défensive,3,13
6654,277,89,Offensive,9,8
6655,277,897,Médiane,14,6
6656,277,726,Toute Surface,5,20
6657,277,849,Médiane,11,13
6658,277,30,Médiane,15,8
6659,277,809,Toute Surface,9,8
6660,278,866,Défensive,0,0
6661,278,406,Défensive,0,0
6662,278,731,Défensive,0,0
6663,278,380,Défensive,5,19
6664,278,976,Médiane,13,4
6665,278,590,Défensive,7,11
6666,278,715,Toute Surface,8,9
6667,278,342,Défensive,4,6
6668,278,258,Médiane,11,22
6669,278,18,Offensive,11,4
6670,278,943,Médiane,16,7
6671,278,996,Toute Surface,6,20
6672,278,38,Offensive,13,11
6673,278,206,Médiane,13,16
6674,278,100,Offensive,7,5
6675,278,831,Toute Surface,6,11
6676,278,664,Médiane,7,11
6677,278,66,Médiane,13,6
6678,278,77,Offensive,8,12
6679,278,89,Offensive,9,11
6680,278,897,Médiane,16,7
6681,278,726,Défensive,8,16
6682,278,849,Offensive,5,16
6683,278,30,Défensive,11,3
6684,278,809,Défensive,13,4
6685,279,866,Défensive,0,0
6686,279,406,Défensive,0,0
6687,279,731,Défensive,0,0
6688,279,380,Défensive,6,16
6689,279,976,Offensive,10,4
6690,279,590,Offensive,8,11
6691,279,715,Défensive,5,13
6692,279,342,Médiane,6,10
6693,279,258,Offensive,7,17
6694,279,18,Toute Surface,12,8
6695,279,943,Médiane,10,10
6696,279,996,Toute Surface,5,15
6697,279,38,Médiane,8,19
6698,279,206,Offensive,9,20
6699,279,100,Défensive,3,15
6700,279,831,Défensive,5,14
6701,279,664,Offensive,5,12
6702,279,66,Médiane,15,10
6703,279,77,Médiane,8,7
6704,279,89,Défensive,11,9
6705,279,897,Offensive,13,9
6706,279,726,Médiane,6,16
6707,279,849,Offensive,6,12
6708,279,30,Toute Surface,12,9
6709,279,809,Offensive,10,3
6710,280,866,Défensive,0,0
6711,280,406,Défensive,0,0
6712,280,731,Défensive,0,0
6713,280,380,Toute Surface,8,18
6714,280,976,Toute Surface,13,7
6715,280,590,Médiane,5,13
6716,280,715,Toute Surface,3,11
6717,280,342,Toute Surface,5,9
6718,280,258,Médiane,7,20
6719,280,18,Médiane,15,7
6720,280,943,Défensive,14,9
6721,280,996,Toute Surface,5,14
6722,280,38,Défensive,9,12
6723,280,206,Offensive,9,19
6724,280,100,Défensive,4,13
6725,280,831,Défensive,11,16
6726,280,664,Toute Surface,7,18
6727,280,66,Médiane,11,6
6728,280,77,Toute Surface,4,13
6729,280,89,Médiane,12,3
6730,280,897,Offensive,12,3
6731,280,726,Offensive,11,15
6732,280,849,Médiane,13,12
6733,280,30,Médiane,16,11
6734,280,809,Médiane,11,11
6735,281,866,Défensive,0,0
6736,281,406,Défensive,0,0
6737,281,731,Défensive,0,0
6738,281,380,Offensive,11,13
6739,281,976,Toute Surface,10,9
6740,281,590,Offensive,5,6
6741,281,715,Médiane,3,14
6742,281,342,Défensive,7,14
6743,281,258,Médiane,9,12
6744,281,18,Toute Surface,10,8
6745,281,943,Médiane,14,4
6746,281,996,Médiane,12,13
6747,281,38,Toute Surface,9,16
6748,281,206,Toute Surface,10,10
6749,281,100,Offensive,3,9
6750,281,831,Toute Surface,10,14
6751,281,664,Médiane,9,10
6752,281,66,Médiane,8,7
6753,281,77,Offensive,5,6
6754,281,89,Défensive,9,8
6755,281,897,Défensive,15,5
6756,281,726,Défensive,11,12
6757,281,849,Offensive,5,10
6758,281,30,Médiane,12,9
6759,281,809,Offensive,12,6
6760,282,866,Défensive,0,0
6761,282,406,Défensive,0,0
6762,282,731,Défensive,0,0
6763,282,380,Médiane,10,15
6764,282,976,Médiane,13,3
6765,282,590,Offensive,3,14
6766,282,715,Médiane,5,6
6767,282,342,Toute Surface,8,14
6768,282,258,Toute Surface,10,17
6769,282,18,Médiane,14,3
6770,282,943,Défensive,13,5
6771,282,996,Offensive,7,17
6772,282,38,Toute Surface,7,10
6773,282,206,Médiane,7,20
6774,282,100,Offensive,8,15
6775,282,831,Médiane,6,13
6776,282,664,Toute Surface,5,15
6777,282,66,Offensive,10,7
6778,282,77,Offensive,3,7
6779,282,89,Offensive,9,8
6780,282,897,Toute Surface,12,7
6781,282,726,Médiane,11,18
6782,282,849,Médiane,10,16
6783,282,30,Toute Surface,10,9
6784,282,809,Médiane,10,9
6785,283,866,Défensive,0,0
6786,283,406,Défensive,0,0
6787,283,731,Défensive,0,0
6788,283,380,Médiane,9,11
6789,283,976,Toute Surface,11,7
6790,283,590,Médiane,3,8
6791,283,715,Offensive,7,11
6792,283,342,Toute Surface,3,9
6793,283,258,Toute Surface,5,18
6794,283,18,Médiane,8,4
6795,283,943,Défensive,7,8
6796,283,996,Médiane,5,11
6797,283,38,Toute Surface,6,17
6798,283,206,Médiane,9,18
6799,283,100,Offensive,5,5
6800,283,831,Offensive,7,12
6801,283,664,Offensive,5,15
6802,283,66,Offensive,7,9
6803,283,77,Toute Surface,6,6
6804,283,89,Défensive,9,4
6805,283,897,Toute Surface,9,8
6806,283,726,Défensive,9,17
6807,283,849,Défensive,6,16
6808,283,30,Offensive,7,6
6809,283,809,Toute Surface,8,8
6810,284,866,Défensive,0,0
6811,284,406,Défensive,0,0
6812,284,731,Défensive,0,0
6813,284,380,Défensive,8,10
6814,284,976,Offensive,9,5
6815,284,590,Médiane,6,8
6816,284,715,Offensive,6,8
6817,284,342,Défensive,3,12
6818,284,258,Toute Surface,8,18
6819,284,18,Toute Surface,11,6
6820,284,943,Toute Surface,15,10
6821,284,996,Toute Surface,6,15
6822,284,38,Toute Surface,8,18
6823,284,206,Offensive,9,16
6824,284,100,Offensive,8,5
6825,284,831,Offensive,6,12
6826,284,664,Défensive,6,13
6827,284,66,Offensive,12,6
6828,284,77,Médiane,4,5
6829,284,89,Offensive,8,4
6830,284,897,Toute Surface,14,8
6831,284,726,Médiane,6,16
6832,284,849,Toute Surface,6,18
6833,284,30,Défensive,12,9
6834,284,809,Médiane,9,4
6835,285,866,Défensive,0,0
6836,285,406,Défensive,0,0
6837,285,731,Défensive,0,0
6838,285,380,Défensive,13,22
6839,285,976,Médiane,14,5
6840,285,590,Défensive,7,14
6841,285,715,Défensive,5,9
6842,285,342,Médiane,8,7
6843,285,258,Offensive,11,14
6844,285,18,Défensive,8,3
6845,285,943,Médiane,11,7
6846,285,996,Toute Surface,6,19
6847,285,38,Offensive,9,14
6848,285,206,Offensive,5,12
6849,285,100,Défensive,7,14
6850,285,831,Défensive,9,12
6851,285,664,Médiane,12,13
6852,285,66,Offensive,9,9
6853,285,77,Offensive,4,13
6854,285,89,Médiane,9,5
6855,285,897,Médiane,11,8
6856,285,726,Médiane,13,17
6857,285,849,Offensive,8,14
6858,285,30,Toute Surface,14,11
6859,285,809,Médiane,8,3
6860,286,866,Défensive,0,0
6861,286,406,Défensive,0,0
6862,286,731,Défensive,0,0
6863,286,380,Médiane,7,11
6864,286,976,Offensive,8,2
6865,286,590,Offensive,4,5
6866,286,715,Médiane,7,11
6867,286,342,Toute Surface,4,5
6868,286,258,Toute Surface,8,13
6869,286,18,Défensive,7,5
6870,286,943,Toute Surface,7,4
6871,286,996,Offensive,7,10
6872,286,38,Médiane,5,18
6873,286,206,Médiane,4,18
6874,286,100,Médiane,4,5
6875,286,831,Toute Surface,5,17
6876,286,664,Offensive,7,18
6877,286,66,Défensive,13,9
6878,286,77,Médiane,5,5
6879,286,89,Défensive,10,6
6880,286,897,Médiane,9,3
6881,286,726,Défensive,6,17
6882,286,849,Toute Surface,6,9
6883,286,30,Défensive,9,6
6884,286,809,Médiane,9,5
6885,287,866,Défensive,0,0
6886,287,406,Défensive,0,0
6887,287,731,Défensive,0,0
6888,287,380,Toute Surface,11,19
6889,287,976,Médiane,14,8
6890,287,590,Défensive,6,9
6891,287,715,Toute Surface,5,8
6892,287,342,Offensive,3,5
6893,287,258,Médiane,10,19
6894,287,18,Médiane,11,10
6895,287,943,Défensive,10,7
6896,287,996,Toute Surface,11,18
6897,287,38,Offensive,8,15
6898,287,206,Offensive,12,19
6899,287,100,Toute Surface,5,15
6900,287,831,Médiane,12,12
6901,287,664,Toute Surface,6,16
6902,287,66,Offensive,11,9
6903,287,77,Toute Surface,5,13
6904,287,89,Défensive,9,9
6905,287,897,Médiane,12,4
6906,287,726,Offensive,12,11
6907,287,849,Défensive,5,12
6908,287,30,Défensive,8,10
6909,287,809,Offensive,12,7
6910,288,866,Défensive,0,0
6911,288,406,Défensive,0,0
6912,288,731,Défensive,0,0
6913,288,380,Offensive,7,9
6914,288,976,Médiane,9,8
6915,288,590,Médiane,4,9
6916,288,715,Toute Surface,4,7
6917,288,342,Médiane,4,10
6918,288,258,Toute Surface,6,9
6919,288,18,Défensive,8,9
6920,288,943,Toute Surface,7,9
6921,288,996,Toute Surface,9,11
6922,288,38,Toute Surface,4,9
6923,288,206,Médiane,9,18
6924,288,100,Toute Surface,4,13
6925,288,831,Médiane,6,13
6926,288,664,Offensive,4,9
6927,288,66,Défensive,8,2
6928,288,77,Toute Surface,2,13
6929,288,89,Toute Surface,8,2
6930,288,897,Toute Surface,13,6
6931,288,726,Défensive,6,17
6932,288,849,Défensive,9,12
6933,288,30,Toute Surface,9,2
6934,288,809,Offensive,9,9
6935,289,866,Défensive,0,0
6936,289,406,Défensive,0,0
6937,289,731,Défensive,0,0
6938,289,380,Toute Surface,6,9
6939,289,976,Offensive,11,3
6940,289,590,Médiane,3,13
6941,289,715,Médiane,6,9
6942,289,342,Médiane,2,8
6943,289,258,Défensive,5,9
6944,289,18,Offensive,10,3
6945,289,943,Toute Surface,12,4
6946,289,996,Offensive,5,12
6947,289,38,Offensive,9,13
6948,289,206,Défensive,9,9
6949,289,100,Médiane,3,9
6950,289,831,Offensive,7,12
6951,289,664,Médiane,8,12
6952,289,66,Offensive,7,5
6953,289,77,Médiane,3,13
6954,289,89,Offensive,11,3
6955,289,897,Médiane,13,6
6956,289,726,Médiane,7,18
6957,289,849,Défensive,5,10
6958,289,30,Défensive,7,6
6959,289,809,Médiane,8,2
6960,290,866,Défensive,0,0
6961,290,406,Défensive,0,0
6962,290,731,Défensive,0,0
6963,290,380,Toute Surface,7,13
6964,290,976,Offensive,16,3
6965,290,590,Défensive,6,16
6966,290,715,Toute Surface,4,14
6967,290,342,Offensive,8,14
6968,290,258,Défensive,8,19
6969,290,18,Médiane,9,7
6970,290,943,Toute Surface,13,8
6971,290,996,Toute Surface,5,19
6972,290,38,Offensive,9,11
6973,290,206,Offensive,11,15
6974,290,100,Médiane,6,7
6975,290,831,Toute Surface,5,13
6976,290,664,Toute Surface,6,17
6977,290,66,Offensive,13,7
6978,290,77,Toute Surface,4,16
6979,290,89,Défensive,14,7
6980,290,897,Médiane,12,6
6981,290,726,Médiane,12,18
6982,290,849,Offensive,12,17
6983,290,30,Médiane,11,3
6984,290,809,Médiane,12,7
6985,291,866,Défensive,0,0
6986,291,406,Défensive,0,0
6987,291,731,Défensive,0,0
6988,291,380,Offensive,5,16
6989,291,976,Offensive,9,9
6990,291,590,Offensive,7,5
6991,291,715,Toute Surface,7,8
6992,291,342,Offensive,7,8
6993,291,258,Défensive,9,13
6994,291,18,Défensive,8,10
6995,291,943,Toute Surface,13,6
6996,291,996,Médiane,11,14
6997,291,38,Offensive,6,16
6998,291,206,Médiane,5,15
6999,291,100,Offensive,3,12
7000,291,831,Médiane,10,18
7001,291,664,Médiane,8,18
7002,291,66,Offensive,8,5
7003,291,77,Médiane,3,9
7004,291,89,Médiane,14,9
7005,291,897,Défensive,13,9
7006,291,726,Toute Surface,8,19
7007,291,849,Toute Surface,6,10
7008,291,30,Médiane,15,6
7009,291,809,Défensive,9,3
7010,292,414,Aucune,0,0
7011,292,617,Défensive,0,0
7012,292,829,Défensive,0,0
7013,292,666,Défensive,4,6
7014,292,445,Médiane,5,12
7015,292,101,Aucune,0,0
7016,292,802,Médiane,5,12
7017,292,757,Offensive,9,20
7018,292,152,Défensive,8,12
7019,292,270,Offensive,12,12
7020,292,393,Médiane,8,10
7021,292,124,Toute Surface,4,9
7022,292,341,Défensive,10,7
7023,292,974,Aucune,0,0
7024,292,439,Aucune,0,0
7025,292,818,Aucune,0,0
7026,292,688,Aucune,0,0
7027,292,807,Offensive,6,8
7028,292,895,Défensive,11,12
7029,292,678,Défensive,8,16
7030,292,32,Aucune,0,0
7031,292,881,Offensive,7,8
7032,292,600,Toute Surface,7,10
7033,292,285,Aucune,0,0
7034,293,414,Défensive,0,0
7035,293,617,Défensive,0,0
7036,293,829,Défensive,0,0
7037,293,666,Médiane,8,8
7038,293,445,Toute Surface,9,20
7039,293,101,Aucune,0,0
7040,293,802,Médiane,12,14
7041,293,757,Médiane,5,14
7042,293,152,Offensive,7,16
7043,293,270,Offensive,5,16
7044,293,393,Toute Surface,7,11
7045,293,124,Médiane,4,12
7046,293,341,Toute Surface,9,3
7047,293,974,Médiane,7,16
7048,293,439,Toute Surface,11,18
7049,293,818,Défensive,13,17
7050,293,688,Médiane,6,7
7051,293,807,Défensive,3,9
7052,293,895,Médiane,11,16
7053,293,678,Médiane,7,15
7054,293,32,Aucune,0,0
7055,293,881,Offensive,8,8
7056,293,600,Défensive,6,15
7057,293,285,Médiane,8,8
7058,294,414,Défensive,0,0
7059,294,617,Défensive,0,0
7060,294,829,Défensive,0,0
7061,294,666,Médiane,6,6
7062,294,445,Défensive,11,12
7063,294,101,Défensive,10,12
7064,294,802,Médiane,6,19
7065,294,757,Toute Surface,11,16
7066,294,152,Défensive,8,14
7067,294,270,Offensive,9,17
7068,294,393,Défensive,7,15
7069,294,124,Défensive,4,10
7070,294,341,Offensive,10,9
7071,294,974,Médiane,5,14
7072,294,439,Toute Surface,10,19
7073,294,818,Offensive,9,11
7074,294,688,Médiane,5,5
7075,294,807,Toute Surface,4,5
7076,294,895,Médiane,12,12
7077,294,678,Défensive,8,14
7078,294,32,Aucune,0,0
7079,294,881,Offensive,8,5
7080,294,600,Défensive,10,16
7081,294,285,Défensive,13,5
7082,295,414,Défensive,0,0
7083,295,617,Défensive,0,0
7084,295,829,Défensive,0,0
7085,295,666,Toute Surface,3,10
7086,295,445,Toute Surface,8,16
7087,295,101,Médiane,4,16
7088,295,802,Offensive,10,12
7089,295,757,Toute Surface,7,10
7090,295,152,Médiane,10,10
7091,295,270,Médiane,9,10
7092,295,393,Défensive,8,9
7093,295,124,Défensive,5,7
7094,295,341,Médiane,9,2
7095,295,974,Défensive,5,5
7096,295,439,Défensive,10,9
7097,295,818,Offensive,10,10
7098,295,688,Toute Surface,5,7
