ID_Athletique,ID_Match,ID_Joueur,VO2_Max,Distance_Parcourue,Vitesse_Max,Vitesse_Moyenne,Hauteur_Saut,Puissance_Membres,Force_Maximale,Temps_Récupération
3062,125,786,52.31,5.0600000000000005,27.53,10.86,79.6,754.78,142.62,10.0
3063,125,249,50.19,7.18,31.14,11.19,60.54,541.01,92.88,10.0
3064,125,893,56.92,8.18,32.1,11.66,55.78,592.52,102.24,2.11
3065,125,509,53.77,10.78,28.31,12.78,56.09,724.02,108.5,6.78
3066,125,354,53.19,8.89,30.94,12.03,53.81,685.91,142.77,3.22
3067,125,205,51.52,9.31,26.8,13.65,67.45,548.76,113.39,3.0
3068,125,301,56.55,7.02,26.46,10.23,60.73,571.23,104.16,7.0
3069,125,767,55.18,7.24,28.47,12.32,52.75,534.62,138.17,10.0
3070,125,219,52.12,7.949999999999999,24.18,11.67,51.94,690.35,148.56,10.0
3071,125,432,54.04,9.57,28.56,12.73,64.75,563.34,103.15,5.11
3072,125,879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3073,125,164,50.84,8.72,27.93,11.97,63.77,705.04,126.04,6.0
3074,125,242,55.29,10.18,34.0,13.44,63.83,680.03,119.0,10.0
3075,125,261,56.23,8.01,32.18,11.7,51.99,500.43,71.91,3.67
3076,125,811,55.64,7.84,26.97,11.36,51.7,512.98,145.87,10.0
3077,125,931,55.73,10.92,34.34,10.15,69.24,561.9200000000001,112.51,10.0
3078,125,376,50.06,9.4,27.55,13.58,62.69,529.53,104.31,10.0
3079,125,680,55.78,9.12,28.98,10.57,60.33,602.81,149.66,5.33
3080,125,832,52.59,9.55,32.6,12.88,51.94,743.78,149.98,4.0
3081,125,884,50.3,9.0,26.11,12.47,68.0,650.97,80.54,4.67
3082,125,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3083,125,87,55.1,7.07,27.0,12.44,69.18,727.22,135.99,6.33
3084,125,56,57.57,8.67,28.36,12.62,50.12,552.57,93.35,5.67
3085,126,658,53.59,6.710000000000001,25.51,8.19,76.66,575.55,144.7,2.78
3086,126,697,53.37,6.77,22.92,9.53,67.14,520.23,103.29,4.33
3087,126,786,50.92,7.300000000000001,21.5,10.99,62.24,748.65,83.1,10.0
3088,126,249,58.49,9.61,30.96,11.11,56.25,767.24,122.88,10.0
3089,126,893,53.47,8.45,31.18,13.16,54.53,501.85,92.07,7.89
3090,126,509,51.1,9.15,28.64,11.91,68.51,531.71,95.23,6.78
3091,126,354,57.4,9.3,29.87,11.27,54.77,815.45,119.67,3.22
3092,126,205,50.07,9.1,28.88,13.31,60.97,789.28,146.8,7.22
3093,126,301,50.45,7.789999999999999,29.74,11.74,60.3,723.75,93.59,2.0
3094,126,767,59.17,7.539999999999999,26.48,9.65,69.44,536.68,73.13,8.0
3095,126,219,50.8,9.43,25.06,12.86,52.73,592.32,94.02,10.0
3096,126,432,58.74,8.59,25.36,11.92,56.1,722.42,91.6,5.11
3097,126,879,52.72,10.94,34.38,11.31,66.58,793.68,131.16,10.0
3098,126,164,52.13,9.36,27.2,10.91,58.9,503.51,89.46,7.67
3099,126,242,59.0,8.25,27.93,13.11,68.3,530.33,76.6,10.0
3100,126,261,59.82,8.29,28.25,10.65,58.17,676.48,144.63,6.22
3101,126,811,51.41,8.24,27.29,11.1,63.2,567.13,144.85,10.0
3102,126,931,59.34,8.01,31.73,11.72,69.72,807.98,77.54,10.0
3103,126,376,58.31,8.98,26.34,11.33,55.97,640.96,132.55,10.0
3104,126,680,55.06,8.88,30.240000000000002,9.24,61.84,666.15,121.0,2.11
3105,126,832,52.2,10.18,31.25,11.75,67.39,636.21,146.3,4.0
3106,126,884,55.51,10.05,33.85,11.15,65.53,559.68,75.75,2.33
3107,126,93,53.14,9.11,25.92,11.84,56.76,630.69,88.17,3.78
3108,126,87,59.31,9.46,27.01,12.53,60.68,588.14,78.1,6.33
3109,126,56,53.27,9.03,27.71,13.61,59.73,515.05,142.73,10.0
3110,127,658,58.48,5.57,21.4,8.03,76.05,540.2,114.84,2.78
3111,127,697,58.65,6.58,28.439999999999998,7.73,67.21000000000001,630.74,97.81,10.0
3112,127,786,55.08,7.85,27.67,10.58,63.87,672.25,118.8,10.0
3113,127,249,55.07,9.17,27.33,11.48,51.3,692.46,80.07,10.0
3114,127,893,58.26,9.83,32.88,13.23,51.47,751.69,128.73,2.89
3115,127,509,56.29,9.53,29.54,11.24,63.19,543.52,129.53,4.78
3116,127,354,58.18,8.16,28.59,10.07,68.38,784.1,73.25,10.0
3117,127,205,57.43,10.01,30.83,13.9,50.13,598.86,135.54,7.22
3118,127,301,50.34,8.32,28.03,11.64,66.25,589.19,124.12,5.22
3119,127,767,52.39,8.1,28.76,12.66,64.98,515.96,73.41,10.0
3120,127,219,54.73,9.15,26.78,12.59,66.55,513.08,101.84,6.33
3121,127,432,52.24,7.1,31.240000000000002,9.94,54.0,741.86,116.91,10.0
3122,127,879,51.26,8.38,33.15,11.04,51.93,765.17,116.92,7.11
3123,127,164,50.46,10.84,31.64,11.31,52.33,735.65,105.82,5.33
3124,127,242,54.81,8.19,28.61,11.24,69.82,718.41,102.76,10.0
3125,127,261,56.44,9.22,31.94,12.88,64.32,670.45,97.82,6.22
3126,127,811,53.87,8.88,26.81,9.4,69.77,695.64,144.75,7.78
3127,127,931,50.34,8.07,28.95,12.79,54.26,688.99,75.61,10.0
3128,127,376,56.88,9.16,26.51,10.43,50.86,543.11,125.55,10.0
3129,127,680,58.33,9.58,27.45,12.15,53.7,705.89,142.51,10.0
3130,127,832,55.31,10.34,30.5,10.56,65.01,778.7,137.58,4.0
3131,127,884,50.38,9.85,27.21,11.9,50.7,609.79,146.55,3.67
3132,127,93,55.03,8.2,28.36,9.93,50.44,559.1,78.61,2.22
3133,127,87,58.57,8.49,24.79,12.21,51.32,686.32,130.0,4.67
3134,127,56,53.09,9.77,28.79,13.9,57.08,669.89,137.12,10.0
3135,128,658,57.68,7.27,27.060000000000002,7.779999999999999,72.56,653.57,142.52,2.78
3136,128,697,52.11,7.779999999999999,26.63,7.25,66.12,747.74,100.31,10.0
3137,128,786,54.23,5.880000000000001,24.96,10.14,62.67,716.83,142.8,10.0
3138,128,249,55.72,7.59,30.549999999999997,12.16,59.37,695.31,97.28,10.0
3139,128,893,57.77,8.21,27.55,13.26,66.73,724.87,84.25,4.44
3140,128,509,52.54,9.5,31.53,12.28,55.99,579.7,123.96,4.78
3141,128,354,50.96,8.65,29.89,13.99,64.31,763.37,131.17,10.0
3142,128,205,58.7,9.28,30.34,13.17,52.24,743.94,121.34,3.0
3143,128,301,59.34,7.359999999999999,28.65,12.11,55.23,702.62,130.31,5.22
3144,128,767,51.18,8.35,29.97,11.46,68.19,577.73,90.48,10.0
3145,128,219,50.38,9.24,28.91,10.0,69.96,591.53,105.68,6.33
3146,128,432,56.37,8.48,30.72,12.43,68.02,687.31,76.96,5.78
3147,128,879,51.77,8.25,34.09,13.86,55.54,629.95,92.78,10.0
3148,128,164,54.26,9.78,26.04,12.1,64.99,787.4,135.59,7.0
3149,128,242,58.29,8.13,31.19,13.82,63.47,598.95,82.93,10.0
3150,128,261,56.97,9.21,26.59,10.54,52.06,715.71,106.59,7.44
3151,128,811,56.46,8.91,24.64,10.98,50.92,504.47,114.74,4.22
3152,128,931,53.78,9.15,31.08,13.93,56.78,681.29,102.54,5.56
3153,128,376,59.8,10.23,28.47,10.55,57.54,675.11,75.57,10.0
3154,128,680,57.89,7.92,27.21,9.95,62.7,773.27,128.62,8.33
3155,128,832,52.29,8.72,30.22,13.45,52.64,629.55,120.18,4.0
3156,128,884,55.28,10.09,30.15,10.9,55.72,535.65,74.06,2.56
3157,128,93,53.34,7.970000000000001,28.04,12.76,54.42,638.38,105.24,2.22
3158,128,87,59.79,7.32,26.29,11.16,51.5,783.4,137.19,10.0
3159,128,56,57.95,8.18,31.88,13.28,66.29,713.1,105.97,2.0
3160,129,658,54.93,5.109999999999999,26.82,7.3100000000000005,67.92,641.31,121.4,10.0
3161,129,697,51.79,7.75,28.090000000000003,8.75,76.53,764.74,94.77,10.0
3162,129,786,51.08,7.51,22.99,8.73,76.98,537.42,111.05,10.0
3163,129,249,56.03,7.75,28.66,12.7,58.45,706.2,110.85,10.0
3164,129,893,57.07,9.34,28.47,13.89,61.42,696.92,139.21,4.44
3165,129,509,54.94,10.11,29.42,10.33,63.54,659.08,76.18,7.44
3166,129,354,54.99,9.71,27.56,12.11,68.37,841.54,82.59,10.0
3167,129,205,50.36,9.84,31.25,10.26,53.3,536.77,141.48,10.0
3168,129,301,53.9,7.8100000000000005,30.79,12.74,66.29,543.13,117.22,5.22
3169,129,767,54.38,7.41,24.51,12.36,56.75,617.42,111.93,4.78
3170,129,219,56.45,9.34,26.28,11.97,65.03,519.95,93.26,5.22
3171,129,432,57.4,7.619999999999999,29.13,12.59,66.02,504.55,74.6,10.0
3172,129,879,50.96,9.85,29.55,12.5,51.32,669.28,74.78,3.33
3173,129,164,53.65,8.93,33.05,12.33,56.71,685.04,134.01,6.67
3174,129,242,50.35,8.01,26.95,13.86,58.01,696.77,142.31,10.0
3175,129,261,51.45,8.41,34.0,13.26,56.94,602.1,125.11,8.22
3176,129,811,58.45,7.119999999999999,31.18,9.61,62.55,701.16,103.96,4.22
3177,129,931,59.46,9.01,30.9,11.8,59.87,796.45,80.89,5.56
3178,129,376,50.32,8.48,31.98,12.87,56.93,687.88,92.52,10.0
3179,129,680,59.28,9.05,25.41,10.63,68.68,779.66,112.18,10.0
3180,129,832,50.51,8.85,31.48,13.84,65.55,756.3,77.83,2.56
3181,129,884,57.1,10.71,32.13,11.32,67.56,517.2,131.67,8.0
3182,129,93,57.54,9.22,28.05,12.66,61.23,641.24,123.57,2.0
3183,129,87,58.12,9.73,27.21,10.95,66.62,761.03,113.22,10.0
3184,129,56,51.09,9.51,31.98,12.47,54.08,579.56,137.69,2.0
3185,130,658,59.28,6.49,21.31,9.01,62.98,608.56,70.17,10.0
3186,130,697,57.44,5.76,25.29,9.29,79.64,529.36,101.4,10.0
3187,130,786,52.19,5.33,24.55,9.49,67.99000000000001,675.29,116.47,10.0
3188,130,249,57.37,7.289999999999999,24.64,9.01,58.77,561.76,71.6,10.0
3189,130,893,53.99,9.89,30.04,11.7,50.19,645.88,113.86,5.89
3190,130,509,56.31,10.77,29.59,10.63,65.09,664.93,142.8,7.44
3191,130,354,52.68,8.52,29.68,10.57,60.61,663.84,101.01,6.67
3192,130,205,59.84,10.42,33.23,13.64,69.32,746.02,89.69,10.0
3193,130,301,53.33,7.109999999999999,24.13,9.72,61.01,748.88,109.38,5.22
3194,130,767,54.99,8.7,30.18,11.11,64.56,755.33,82.27,4.11
3195,130,219,54.77,8.38,24.77,10.67,51.8,634.02,117.4,5.22
3196,130,432,50.84,8.92,28.52,12.91,58.67,519.99,130.02,3.33
3197,130,879,59.31,8.96,33.43,13.98,59.6,826.74,113.04,10.0
3198,130,164,54.84,10.04,31.1,10.41,52.32,669.61,99.74,7.33
3199,130,242,58.7,10.55,33.0,10.97,55.96,716.74,81.98,2.67
3200,130,261,55.22,9.52,32.59,12.09,57.78,639.34,102.68,10.0
3201,130,811,52.62,8.91,27.92,9.98,58.84,672.24,105.61,2.22
3202,130,931,55.4,9.42,33.18,10.48,61.46,653.72,97.93,5.56
3203,130,376,53.17,10.01,26.03,10.01,57.25,787.59,83.52,10.0
3204,130,680,54.07,7.0600000000000005,24.59,10.18,50.38,585.63,130.49,5.22
3205,130,832,53.06,10.82,31.13,13.82,55.93,591.58,110.76,4.78
3206,130,884,56.84,10.77,30.61,12.16,56.8,608.69,118.55,8.0
3207,130,93,55.6,7.300000000000001,26.32,11.64,69.65,575.37,122.56,7.78
3208,130,87,54.21,7.710000000000001,30.68,9.84,59.55,755.93,144.45,10.0
3209,130,56,58.29,9.26,29.34,11.57,61.85,755.01,139.63,2.0
3210,131,658,53.13,5.470000000000001,21.58,7.65,60.52,723.59,74.2,10.0
3211,131,697,53.26,5.140000000000001,28.64,7.1899999999999995,74.02,659.05,145.54,3.0
3212,131,786,52.74,6.74,25.4,10.89,65.0,718.58,142.32,10.0
3213,131,249,52.19,9.86,27.98,11.59,50.22,569.9,100.61,2.0
3214,131,893,55.19,8.17,28.89,11.25,61.22,752.96,148.01,10.0
3215,131,509,56.08,8.5,31.09,11.38,58.07,578.98,128.79,7.44
3216,131,354,56.41,10.14,28.53,13.81,59.0,606.18,137.45,4.22
3217,131,205,50.87,9.84,28.51,11.62,53.54,650.18,108.79,10.0
3218,131,301,56.97,7.26,31.619999999999997,11.9,56.76,746.61,123.86,5.22
3219,131,767,54.18,9.57,25.05,10.63,53.99,607.81,104.86,5.78
3220,131,219,52.3,8.91,26.8,11.91,63.74,617.99,100.52,5.22
3221,131,432,57.45,9.2,25.37,11.19,56.09,502.34,118.93,2.11
3222,131,879,53.0,10.25,27.68,12.37,52.48,675.13,73.87,10.0
3223,131,164,52.68,9.83,32.59,13.43,58.54,792.45,138.65,7.33
3224,131,242,58.18,10.33,30.41,10.96,68.8,689.07,71.58,2.67
3225,131,261,57.99,8.64,33.45,13.1,68.4,511.01,130.31,6.44
3226,131,811,56.63,9.91,29.26,12.8,66.26,793.15,134.31,8.0
3227,131,931,53.93,10.08,33.07,10.13,58.51,598.25,108.05,5.56
3228,131,376,51.63,9.37,28.23,13.77,63.69,794.19,100.51,7.89
3229,131,680,59.75,9.77,31.42,10.76,62.19,742.91,120.97,10.0
3230,131,832,53.73,9.4,27.32,11.39,55.3,706.99,99.27,4.78
3231,131,884,51.86,10.85,28.61,12.58,55.46,781.17,75.33,8.0
3232,131,93,59.27,8.89,25.42,10.32,69.2,607.12,108.86,10.0
3233,131,87,53.05,7.82,24.45,9.65,62.95,746.17,120.43,3.56
3234,131,56,59.52,10.99,27.48,10.25,61.47,793.33,108.13,7.0
3235,132,658,50.22,6.57,26.91,9.86,67.28999999999999,506.25,119.89,10.0
3236,132,697,59.88,5.5600000000000005,26.55,7.720000000000001,73.14,798.59,141.94,4.11
3237,132,786,50.59,7.98,26.53,10.39,75.47,515.4,123.03,10.0
3238,132,249,57.49,9.4,25.3,9.12,51.99,794.23,120.96,10.0
3239,132,893,56.88,11.0,32.3,11.6,63.06,510.99,114.89,10.0
3240,132,509,57.12,8.17,26.53,11.7,65.29,621.66,91.47,7.44
3241,132,354,55.73,9.78,27.1,11.25,60.36,613.04,75.67,4.22
3242,132,205,54.81,9.45,30.05,12.15,62.05,561.01,91.51,10.0
3243,132,301,50.73,7.460000000000001,29.85,10.06,62.31,694.66,96.7,5.22
3244,132,767,56.31,9.1,27.6,10.78,66.07,669.43,81.44,5.78
3245,132,219,57.66,9.26,25.34,10.21,66.35,650.86,89.53,6.89
3246,132,432,52.88,7.77,30.740000000000002,12.98,62.23,530.5,70.53,2.11
3247,132,879,57.49,8.7,30.38,10.47,68.43,626.39,99.28,10.0
3248,132,164,58.32,10.06,26.44,13.31,62.64,531.22,143.5,7.33
3249,132,242,59.38,8.37,28.81,12.76,54.95,765.08,71.73,2.67
3250,132,261,53.71,8.1,32.38,12.85,65.05,558.03,73.21,5.78
3251,132,811,54.22,8.97,29.01,9.42,65.79,683.72,108.01,4.78
3252,132,931,55.13,9.26,32.57,12.73,63.5,694.45,80.59,10.0
3253,132,376,50.81,9.42,29.91,10.37,63.34,571.12,70.99,10.0
3254,132,680,52.78,9.92,24.02,9.32,54.87,618.82,105.89,4.22
3255,132,832,57.7,8.74,30.34,11.77,54.43,633.1,72.42,4.78
3256,132,884,52.1,9.65,27.69,10.52,56.56,659.42,126.02,5.89
3257,132,93,51.85,9.09,29.11,11.0,55.4,589.4,83.31,7.44
3258,132,87,53.75,7.98,31.15,9.17,60.31,778.04,70.68,3.11
3259,132,56,59.78,10.22,29.28,10.43,62.97,663.74,98.42,2.56
3260,133,658,52.28,7.550000000000001,27.990000000000002,10.04,68.83,648.59,70.95,10.0
3261,133,697,50.6,7.050000000000001,26.96,9.12,66.7,600.62,139.27,4.44
3262,133,786,55.89,5.92,24.85,8.05,68.69,555.48,124.98,10.0
3263,133,249,50.45,8.65,28.86,12.12,57.49,667.36,90.16,7.11
3264,133,893,59.82,8.71,30.01,11.35,61.65,717.7,101.78,8.0
3265,133,509,59.45,8.61,29.96,13.75,66.26,696.96,115.45,7.44
3266,133,354,55.45,10.03,30.66,11.43,54.7,798.87,123.68,4.22
3267,133,205,58.03,9.3,26.0,12.03,61.53,508.37,114.3,10.0
3268,133,301,58.24,7.630000000000001,30.11,12.59,59.0,584.74,70.01,10.0
3269,133,767,57.88,8.02,26.37,12.88,59.96,668.59,71.83,2.0
3270,133,219,56.14,8.26,25.78,9.76,68.5,659.72,72.51,10.0
3271,133,432,59.69,9.2,26.12,11.55,55.94,712.04,145.21,2.11
3272,133,879,53.18,8.66,30.85,13.5,61.43,621.63,92.37,10.0
3273,133,164,50.6,9.71,28.26,11.89,58.55,684.43,82.52,3.0
3274,133,242,53.9,10.09,31.67,12.17,62.4,638.11,110.63,10.0
3275,133,261,51.18,9.07,32.42,10.75,51.53,569.06,143.01,5.78
3276,133,811,50.43,8.38,27.12,12.33,62.94,526.74,145.24,4.78
3277,133,931,51.87,9.83,32.11,12.82,63.85,782.02,104.63,10.0
3278,133,376,57.35,9.9,30.36,13.74,62.82,710.53,148.95,6.33
3279,133,680,59.57,7.35,27.66,9.32,54.95,672.68,76.22,4.22
3280,133,832,59.1,9.51,29.48,11.65,53.44,679.05,129.94,2.89
3281,133,884,53.03,10.6,33.88,10.42,54.32,601.43,78.02,5.89
3282,133,93,52.85,8.11,24.27,11.17,54.44,537.39,116.31,5.56
3283,133,87,59.37,8.52,26.39,10.8,58.52,527.5,77.15,3.67
3284,133,56,55.91,8.98,26.51,10.4,67.57,781.21,86.0,7.0
3285,134,658,55.89,6.199999999999999,23.66,8.7,78.13,583.21,121.82,10.0
3286,134,697,50.94,5.720000000000001,28.409999999999997,9.62,68.72999999999999,518.9,119.75,4.44
3287,134,786,51.68,6.470000000000001,26.58,7.630000000000001,75.24,723.77,122.15,10.0
3288,134,249,51.11,8.37,26.19,11.32,66.24,766.29,143.95,7.11
3289,134,893,58.94,8.76,26.62,11.11,59.58,731.54,108.97,10.0
3290,134,509,54.91,8.22,27.97,10.19,51.89,710.16,85.58,7.44
3291,134,354,57.18,9.72,31.32,10.96,68.18,804.45,98.94,2.11
3292,134,205,54.58,8.97,31.06,11.49,61.18,518.12,70.82,3.11
3293,134,301,54.52,8.68,30.47,12.45,54.8,684.56,83.19,4.11
3294,134,767,59.46,7.74,27.47,11.94,69.98,547.55,111.96,2.0
3295,134,219,58.35,7.07,24.95,10.04,54.19,724.47,99.58,5.44
3296,134,432,52.82,9.4,25.76,12.35,62.2,641.97,101.02,5.11
3297,134,879,51.36,10.45,32.53,12.03,69.31,725.01,79.93,4.56
3298,134,164,59.7,8.64,30.4,12.63,61.77,741.58,73.26,10.0
3299,134,242,58.61,10.27,27.95,13.28,54.93,723.55,71.91,10.0
3300,134,261,55.51,9.38,33.07,11.19,59.24,615.94,101.11,5.78
3301,134,811,56.53,8.22,28.92,10.72,53.01,603.58,111.01,4.89
3302,134,931,57.88,8.18,27.4,10.5,53.08,774.43,119.78,10.0
3303,134,376,57.33,10.78,29.27,12.64,51.94,514.27,117.57,10.0
3304,134,680,54.27,9.56,24.05,12.48,54.68,585.39,119.08,7.89
3305,134,832,59.65,9.34,30.21,13.66,52.78,505.83,82.77,2.89
3306,134,884,52.23,9.91,28.54,13.72,61.59,593.78,89.54,5.89
3307,134,93,57.9,7.35,28.95,12.08,50.23,693.48,132.38,5.56
3308,134,87,53.7,7.970000000000001,26.69,10.56,52.02,608.12,79.19,3.67
3309,134,56,51.39,10.35,31.56,12.44,64.5,581.22,116.19,6.89
3310,135,658,58.48,6.0600000000000005,27.75,10.21,71.46000000000001,546.88,109.03,10.0
3311,135,697,50.77,7.050000000000001,21.43,9.55,74.71,731.65,113.94,3.0
3312,135,786,53.35,7.98,22.29,10.03,63.84,713.13,128.29,3.33
3313,135,249,56.85,9.46,29.74,9.09,54.48,531.72,85.9,7.11
3314,135,893,50.04,10.16,30.95,10.73,67.29,589.46,95.05,6.22
3315,135,509,55.58,8.82,31.18,13.6,55.21,656.89,100.0,7.44
3316,135,354,55.51,10.3,29.89,10.42,53.06,721.89,95.57,2.11
3317,135,205,55.36,10.96,32.16,13.22,59.35,691.42,117.99,3.11
3318,135,301,50.66,9.73,30.11,10.01,53.17,602.41,147.83,4.11
3319,135,767,52.6,7.960000000000001,31.409999999999997,12.71,60.38,798.02,73.26,7.0
3320,135,219,58.55,7.9399999999999995,28.5,12.31,50.39,639.1,135.75,10.0
3321,135,432,54.25,9.42,27.14,10.32,69.17,777.87,118.7,10.0
3322,135,879,53.09,8.06,28.78,12.35,68.1,681.96,102.68,5.89
3323,135,164,58.9,9.33,27.51,10.74,65.47,649.49,134.14,10.0
3324,135,242,56.97,10.81,31.7,13.29,62.38,723.2,145.08,6.67
3325,135,261,56.88,9.14,28.42,11.33,66.62,598.43,75.67,4.11
3326,135,811,57.68,8.45,24.75,12.64,60.01,788.03,95.35,2.0
3327,135,931,59.32,9.32,33.47,13.79,55.38,644.08,137.46,10.0
3328,135,376,50.97,9.28,33.19,13.01,64.35,757.65,129.37,10.0
3329,135,680,58.7,8.24,28.6,12.46,57.09,701.8,97.73,7.89
3330,135,832,53.9,8.21,28.69,12.27,62.34,660.9,111.27,8.33
3331,135,884,56.7,10.31,32.04,13.82,64.1,618.95,83.58,5.89
3332,135,93,57.24,9.72,28.59,12.87,68.22,651.0,95.78,5.56
3333,135,87,56.47,7.5600000000000005,31.130000000000003,11.85,58.02,564.5,122.87,10.0
3334,135,56,52.01,8.45,31.98,10.34,55.58,688.53,149.12,3.78
3335,136,658,58.12,7.93,23.21,9.74,64.47,536.68,146.59,3.44
3336,136,697,52.76,6.4,22.16,9.22,77.2,643.91,78.48,3.0
3337,136,786,57.27,7.220000000000001,24.44,8.42,65.19,569.56,116.5,10.0
3338,136,249,55.5,9.24,28.29,12.33,63.05,513.51,72.12,4.78
3339,136,893,57.62,10.32,27.93,12.2,60.71,608.62,146.0,6.56
3340,136,509,58.08,8.02,29.97,13.64,63.3,702.66,78.28,7.44
3341,136,354,53.1,9.6,31.69,13.04,59.04,584.62,137.92,10.0
3342,136,205,54.36,8.44,33.93,11.53,54.32,694.56,117.58,7.89
3343,136,301,52.91,8.89,25.72,12.19,58.51,576.35,124.19,4.11
3344,136,767,51.14,9.21,28.86,10.25,64.82,625.89,79.17,7.0
3345,136,219,53.09,7.58,28.22,9.13,54.44,732.33,148.44,10.0
3346,136,432,59.67,8.61,27.51,9.13,67.67,631.56,146.75,7.67
3347,136,879,54.91,8.45,32.769999999999996,13.95,69.18,765.6,137.49,4.56
3348,136,164,58.53,10.31,31.8,10.87,63.93,745.09,80.6,2.33
3349,136,242,52.38,10.78,32.34,10.8,55.26,569.07,101.83,10.0
3350,136,261,53.28,10.89,27.62,13.61,55.96,748.5,137.68,5.44
3351,136,811,56.39,8.06,24.62,12.61,61.5,555.94,144.56,2.0
3352,136,931,53.3,8.45,31.85,12.57,58.65,595.58,72.39,5.22
3353,136,376,52.32,8.6,29.01,11.29,67.48,638.4,98.15,10.0
3354,136,680,51.87,8.92,28.73,11.76,65.28,778.81,124.56,10.0
3355,136,832,58.48,10.41,28.06,12.04,65.17,547.39,134.4,8.33
3356,136,884,50.83,8.96,26.0,10.37,54.32,720.18,77.63,5.89
3357,136,93,51.32,8.73,28.91,9.77,58.09,718.81,122.44,2.11
3358,136,87,56.94,7.289999999999999,31.340000000000003,10.4,54.47,654.83,105.1,10.0
3359,136,56,53.02,8.14,30.72,13.45,61.9,705.28,125.33,3.78
3360,137,658,55.07,5.93,24.43,9.53,74.31,641.01,120.34,3.44
3361,137,697,55.28,7.33,27.33,8.95,78.57,726.16,89.72,10.0
3362,137,786,58.91,6.890000000000001,21.96,7.74,73.09,544.76,124.7,10.0
3363,137,249,57.42,8.53,26.36,9.42,54.09,636.05,109.7,4.78
3364,137,893,52.04,8.03,30.21,13.09,51.59,619.92,129.04,10.0
3365,137,509,56.81,9.95,33.06,12.22,66.75,691.28,149.22,10.0
3366,137,354,53.21,9.43,28.75,11.4,55.1,604.59,92.07,2.0
3367,137,205,51.41,8.1,30.66,13.03,57.27,699.0,93.59,10.0
3368,137,301,54.03,8.51,30.11,9.8,62.29,566.58,135.44,10.0
3369,137,767,52.88,7.220000000000001,29.15,10.75,63.42,710.87,77.72,7.0
3370,137,219,50.69,9.27,27.52,11.49,60.88,596.81,133.97,8.11
3371,137,432,59.2,9.75,25.84,11.51,51.86,534.45,95.06,7.56
3372,137,879,53.54,10.21,32.129999999999995,11.64,57.72,550.03,72.34,2.0
3373,137,164,57.81,10.34,31.68,11.34,65.57,770.5,109.52,2.33
3374,137,242,57.88,10.13,29.47,11.03,60.81,677.29,121.63,10.0
3375,137,261,51.29,10.16,33.2,12.12,61.09,788.11,126.31,10.0
3376,137,811,50.56,7.9,24.71,10.63,62.13,514.83,132.37,2.0
3377,137,931,55.84,8.68,27.79,12.97,65.05,833.71,75.14,5.67
3378,137,376,52.27,10.12,27.42,10.19,66.83,519.76,133.35,4.33
3379,137,680,58.23,9.19,26.49,11.57,51.51,656.89,73.22,7.78
3380,137,832,56.88,9.97,26.82,12.13,50.17,720.94,71.51,2.44
3381,137,884,56.53,8.99,31.4,13.04,56.75,514.22,91.59,2.22
3382,137,93,53.92,7.470000000000001,30.189999999999998,10.83,66.48,761.08,149.88,2.11
3383,137,87,53.6,9.95,30.35,9.54,60.75,607.89,86.4,10.0
3384,137,56,53.36,8.15,27.33,12.44,64.17,607.75,109.25,8.22
3385,138,658,50.42,5.17,21.97,8.47,61.49,680.37,109.03,3.44
3386,138,697,59.3,5.75,21.45,8.43,71.42,708.89,111.6,3.22
3387,138,786,59.41,5.949999999999999,27.200000000000003,8.42,65.43,733.58,117.68,10.0
3388,138,249,57.53,8.18,31.689999999999998,10.65,58.33,579.91,136.95,7.56
3389,138,893,51.28,8.18,30.37,11.95,69.03,758.73,77.22,5.56
3390,138,509,58.66,10.43,31.66,10.92,69.27,736.11,120.87,6.78
3391,138,354,51.26,9.97,33.12,12.41,66.42,611.51,80.19,10.0
3392,138,205,58.44,8.01,27.41,10.72,67.99,503.84,103.27,10.0
3393,138,301,58.94,8.59,31.54,11.06,64.54,507.7,74.55,10.0
3394,138,767,57.37,7.67,30.61,9.75,60.77,659.6,137.61,7.78
3395,138,219,50.17,7.26,31.72,10.23,57.8,667.89,79.46,8.11
3396,138,432,57.02,8.64,31.64,10.17,62.67,658.32,115.51,7.56
3397,138,879,56.89,8.19,28.25,10.04,54.6,736.84,144.32,10.0
3398,138,164,59.92,10.73,32.32,11.69,60.09,790.96,92.83,2.33
3399,138,242,52.82,10.59,33.54,10.45,59.17,697.48,86.5,2.22
3400,138,261,54.23,9.35,30.23,11.75,69.87,732.23,126.57,4.44
3401,138,811,55.73,7.8100000000000005,30.67,9.3,59.63,791.41,79.85,2.0
3402,138,931,50.82,8.9,28.66,13.01,69.93,570.35,81.72,10.0
3403,138,376,53.3,10.43,30.11,13.54,69.59,564.33,102.43,7.56
3404,138,680,50.87,9.2,27.36,10.56,68.63,670.15,135.17,2.44
3405,138,832,54.03,9.04,26.75,11.48,62.8,652.4,109.05,2.44
3406,138,884,54.51,9.07,26.41,11.85,52.1,712.95,124.51,10.0
3407,138,93,58.54,9.21,29.75,12.93,58.42,659.77,89.51,2.11
3408,138,87,54.48,9.42,29.81,11.42,63.29,500.42,137.9,2.44
3409,138,56,59.2,9.67,27.39,11.44,50.76,507.6,127.03,8.22
