ID_Entrainement,ID_Joueur,Date_Entrainement,Durée,Intensité,Distance_Parcourue,Sprint_Max,Type_Exercice,Catégorie,Saison
21601,107,2023-02-17,96,Élevée,7.76,32.25,Match d’entraînement,Minime B,2022-2023
21602,215,2023-02-17,118,Moyenne,5.85,29.4,Sprint,Minime B,2022-2023
21603,914,2023-02-17,103,Moyenne,6.72,27.54,Technique,Minime B,2022-2023
21604,892,2023-02-17,99,Moyenne,6.48,27.1,Sprint,Minime B,2022-2023
21605,836,2023-02-17,97,Faible,4.96,23.96,Sprint,Minime B,2022-2023
21606,587,2023-02-17,89,Faible,4.71,20.82,Technique,Minime B,2022-2023
21607,862,2023-02-17,89,Élevée,8.35,30.32,Endurance,Minime B,2022-2023
21608,826,2023-02-17,107,Faible,4.57,25.59,Sprint,Minime B,2022-2023
21609,11,2023-02-17,77,Moyenne,6.89,26.44,Match d’entraînement,Minime B,2022-2023
21610,180,2023-02-17,73,Élevée,7.78,30.26,Sprint,Minime B,2022-2023
21611,168,2023-02-17,80,Moyenne,6.94,26.61,Technique,Minime B,2022-2023
21612,100,2023-02-17,113,Élevée,9.2,32.33,Technique,Senior,2022-2023
21613,66,2023-02-17,95,Moyenne,7.22,26.46,Match d’entraînement,Senior,2022-2023
21614,38,2023-02-17,72,Élevée,9.22,31.32,Endurance,Senior,2022-2023
21615,897,2023-02-17,61,Faible,3.91,24.85,Match d’entraînement,Senior,2022-2023
21616,943,2023-02-17,89,Élevée,8.71,32.79,Match d’entraînement,Senior,2022-2023
21617,726,2023-02-17,92,Élevée,8.83,30.7,Match d’entraînement,Senior,2022-2023
21618,380,2023-02-17,98,Élevée,9.41,31.03,Sprint,Senior,2022-2023
21619,258,2023-02-17,119,Élevée,9.48,30.6,Endurance,Senior,2022-2023
21620,590,2023-02-17,107,Faible,4.11,23.64,Technique,Senior,2022-2023
21621,849,2023-02-17,90,Moyenne,7.18,29.16,Endurance,Senior,2022-2023
21622,30,2023-02-17,94,Élevée,8.94,30.64,Sprint,Senior,2022-2023
21623,664,2023-02-17,113,Élevée,9.67,30.47,Endurance,Senior,2022-2023
21624,731,2023-02-17,103,Moyenne,6.97,26.5,Sprint,Senior,2022-2023
21625,18,2023-02-17,79,Moyenne,6.84,28.16,Sprint,Senior,2022-2023
21626,89,2023-02-17,80,Élevée,8.19,31.57,Endurance,Senior,2022-2023
21627,809,2023-02-17,117,Faible,3.64,20.75,Sprint,Senior,2022-2023
21628,206,2023-02-17,60,Élevée,7.82,32.66,Sprint,Senior,2022-2023
21629,406,2023-02-17,81,Faible,4.2,21.06,Match d’entraînement,Senior,2022-2023
21630,831,2023-02-17,93,Élevée,8.7,30.74,Sprint,Senior,2022-2023
21631,976,2023-02-17,95,Élevée,8.5,31.34,Sprint,Senior,2022-2023
21632,152,2023-02-20,66,Moyenne,6.11,27.97,Sprint,Cadet A,2022-2023
21633,124,2023-02-20,82,Élevée,9.99,32.74,Technique,Cadet A,2022-2023
21634,678,2023-02-20,106,Élevée,9.03,32.95,Endurance,Cadet A,2022-2023
21635,974,2023-02-20,66,Élevée,8.16,32.75,Match d’entraînement,Cadet A,2022-2023
21636,757,2023-02-20,62,Moyenne,6.55,29.17,Technique,Cadet A,2022-2023
21637,393,2023-02-20,101,Moyenne,6.42,27.2,Technique,Cadet A,2022-2023
21638,285,2023-02-20,111,Faible,3.76,23.73,Match d’entraînement,Cadet A,2022-2023
21639,341,2023-02-20,95,Faible,3.11,23.68,Endurance,Cadet A,2022-2023
21640,101,2023-02-20,72,Moyenne,6.06,28.39,Match d’entraînement,Cadet A,2022-2023
21641,807,2023-02-20,118,Moyenne,5.85,29.48,Match d’entraînement,Cadet A,2022-2023
21642,600,2023-02-20,108,Élevée,8.36,31.63,Match d’entraînement,Cadet A,2022-2023
21643,445,2023-02-20,109,Élevée,8.33,32.77,Sprint,Cadet A,2022-2023
21644,439,2023-02-20,69,Élevée,9.44,32.78,Sprint,Cadet A,2022-2023
21645,414,2023-02-20,89,Faible,3.21,20.34,Sprint,Cadet A,2022-2023
21646,895,2023-02-20,82,Élevée,9.96,31.75,Endurance,Cadet A,2022-2023
21647,818,2023-02-20,78,Élevée,9.28,32.18,Technique,Cadet A,2022-2023
21648,32,2023-02-20,84,Élevée,8.73,32.44,Technique,Cadet A,2022-2023
21649,802,2023-02-20,87,Moyenne,6.47,27.01,Match d’entraînement,Cadet A,2022-2023
21650,881,2023-02-20,115,Moyenne,6.6,27.93,Endurance,Cadet A,2022-2023
21651,688,2023-02-20,75,Moyenne,5.03,29.68,Match d’entraînement,Cadet A,2022-2023
21652,829,2023-02-20,89,Moyenne,6.54,29.53,Technique,Cadet A,2022-2023
21653,756,2023-02-20,103,Faible,3.99,24.98,Match d’entraînement,Cadet B,2022-2023
21654,728,2023-02-20,89,Élevée,8.39,30.85,Sprint,Cadet B,2022-2023
21655,571,2023-02-20,104,Faible,4.22,21.31,Match d’entraînement,Cadet B,2022-2023
21656,211,2023-02-20,85,Faible,4.45,21.29,Technique,Cadet B,2022-2023
21657,468,2023-02-20,87,Moyenne,5.35,26.35,Match d’entraînement,Cadet B,2022-2023
21658,582,2023-02-20,113,Élevée,8.22,30.97,Match d’entraînement,Cadet B,2022-2023
21659,434,2023-02-20,62,Élevée,9.55,30.52,Match d’entraînement,Cadet B,2022-2023
21660,939,2023-02-20,97,Moyenne,7.4,28.27,Match d’entraînement,Cadet B,2022-2023
21661,689,2023-02-20,78,Faible,3.89,22.4,Match d’entraînement,Cadet B,2022-2023
21662,610,2023-02-20,117,Faible,4.11,25.28,Sprint,Cadet B,2022-2023
21663,213,2023-02-20,63,Faible,3.84,20.39,Match d’entraînement,Cadet B,2022-2023
21664,827,2023-02-20,75,Faible,4.86,23.02,Match d’entraînement,Cadet B,2022-2023
21665,668,2023-02-20,93,Élevée,9.86,32.29,Sprint,Cadet B,2022-2023
21666,348,2023-02-20,65,Faible,4.11,24.69,Sprint,Cadet B,2022-2023
21667,748,2023-02-20,106,Élevée,8.2,32.47,Match d’entraînement,Cadet B,2022-2023
21668,723,2023-02-20,82,Faible,3.47,22.2,Technique,Cadet B,2022-2023
21669,176,2023-02-20,72,Moyenne,5.62,27.48,Technique,Cadet B,2022-2023
21670,833,2023-02-20,60,Faible,3.16,24.05,Technique,Cadet B,2022-2023
21671,825,2023-02-20,95,Élevée,9.41,32.63,Sprint,Cadet B,2022-2023
21672,212,2023-02-20,62,Moyenne,5.78,29.67,Technique,Cadet B,2022-2023
21673,476,2023-02-20,95,Faible,3.56,24.38,Endurance,Cadet B,2022-2023
21674,428,2023-02-20,60,Moyenne,5.16,29.9,Match d’entraînement,Elite,2022-2023
21675,162,2023-02-20,104,Faible,4.08,25.14,Technique,Elite,2022-2023
21676,237,2023-02-20,95,Moyenne,5.32,29.13,Technique,Elite,2022-2023
21677,621,2023-02-20,113,Élevée,8.08,32.69,Endurance,Elite,2022-2023
21678,527,2023-02-20,79,Moyenne,5.33,28.26,Match d’entraînement,Elite,2022-2023
21679,297,2023-02-20,116,Élevée,8.2,31.54,Match d’entraînement,Elite,2022-2023
21680,886,2023-02-20,85,Faible,4.59,22.59,Sprint,Elite,2022-2023
21681,311,2023-02-20,60,Faible,3.42,21.46,Technique,Elite,2022-2023
21682,774,2023-02-20,99,Moyenne,6.66,26.98,Technique,Elite,2022-2023
21683,115,2023-02-20,100,Élevée,9.21,32.82,Match d’entraînement,Elite,2022-2023
21684,461,2023-02-20,111,Moyenne,6.37,27.4,Technique,Elite,2022-2023
21685,968,2023-02-20,92,Faible,3.29,20.15,Sprint,Elite,2022-2023
21686,359,2023-02-20,73,Élevée,9.93,31.97,Endurance,Elite,2022-2023
21687,573,2023-02-20,88,Moyenne,6.0,27.05,Technique,Elite,2022-2023
21688,578,2023-02-20,91,Faible,4.2,23.03,Endurance,Elite,2022-2023
21689,269,2023-02-20,75,Élevée,9.27,30.02,Endurance,Elite,2022-2023
21690,98,2023-02-20,97,Faible,4.83,20.92,Technique,Elite,2022-2023
21691,229,2023-02-20,80,Moyenne,6.74,26.39,Endurance,Elite,2022-2023
21692,646,2023-02-20,85,Moyenne,7.18,29.25,Endurance,Elite,2022-2023
21693,793,2023-02-20,80,Moyenne,7.13,29.66,Technique,Elite,2022-2023
21694,810,2023-02-20,91,Faible,3.01,23.08,Technique,Elite,2022-2023
21695,509,2023-02-20,76,Moyenne,7.11,29.45,Sprint,Junior,2022-2023
21696,354,2023-02-20,93,Élevée,9.14,32.98,Sprint,Junior,2022-2023
21697,884,2023-02-20,86,Moyenne,6.59,26.35,Technique,Junior,2022-2023
21698,697,2023-02-20,111,Élevée,7.7,32.97,Endurance,Junior,2022-2023
21699,205,2023-02-20,109,Élevée,9.8,32.83,Match d’entraînement,Junior,2022-2023
21700,93,2023-02-20,91,Faible,3.57,23.07,Endurance,Junior,2022-2023
21701,680,2023-02-20,108,Moyenne,7.17,28.89,Technique,Junior,2022-2023
21702,56,2023-02-20,85,Faible,3.3,25.13,Endurance,Junior,2022-2023
21703,376,2023-02-20,81,Moyenne,5.88,26.1,Match d’entraînement,Junior,2022-2023
21704,767,2023-02-20,101,Faible,3.47,25.28,Endurance,Junior,2022-2023
21705,242,2023-02-20,62,Élevée,7.52,31.96,Match d’entraînement,Junior,2022-2023
21706,87,2023-02-20,82,Élevée,9.81,32.1,Match d’entraînement,Junior,2022-2023
21707,879,2023-02-20,108,Faible,3.82,21.55,Match d’entraînement,Junior,2022-2023
21708,931,2023-02-20,98,Élevée,8.26,32.06,Match d’entraînement,Junior,2022-2023
21709,811,2023-02-20,120,Élevée,7.55,31.8,Technique,Junior,2022-2023
21710,832,2023-02-20,95,Faible,4.58,24.25,Sprint,Junior,2022-2023
21711,219,2023-02-20,91,Moyenne,5.36,28.92,Technique,Junior,2022-2023
21712,249,2023-02-20,99,Élevée,9.81,31.24,Endurance,Junior,2022-2023
21713,261,2023-02-20,85,Faible,3.57,25.22,Endurance,Junior,2022-2023
21714,786,2023-02-20,106,Moyenne,5.81,28.47,Match d’entraînement,Junior,2022-2023
21715,432,2023-02-20,102,Moyenne,5.33,28.0,Technique,Junior,2022-2023
21716,628,2023-02-20,105,Moyenne,5.14,29.17,Technique,Minime A,2022-2023
21717,145,2023-02-20,112,Élevée,7.68,30.25,Sprint,Minime A,2022-2023
21718,561,2023-02-20,99,Moyenne,6.81,27.23,Endurance,Minime A,2022-2023
21719,871,2023-02-20,101,Moyenne,5.27,26.09,Sprint,Minime A,2022-2023
21720,654,2023-02-20,85,Faible,3.11,24.83,Technique,Minime A,2022-2023
21721,104,2023-02-20,103,Faible,3.64,23.54,Match d’entraînement,Minime A,2022-2023
21722,588,2023-02-20,92,Élevée,7.92,31.72,Endurance,Minime A,2022-2023
21723,260,2023-02-20,96,Faible,4.21,25.74,Match d’entraînement,Minime A,2022-2023
21724,567,2023-02-20,106,Moyenne,5.01,27.44,Sprint,Minime A,2022-2023
21725,313,2023-02-20,64,Moyenne,5.01,27.11,Endurance,Minime A,2022-2023
21726,469,2023-02-20,84,Faible,4.38,20.23,Sprint,Minime A,2022-2023
21727,188,2023-02-20,65,Élevée,9.33,32.03,Technique,Minime A,2022-2023
21728,906,2023-02-20,86,Élevée,9.85,32.53,Technique,Minime A,2022-2023
21729,550,2023-02-20,87,Moyenne,5.6,29.37,Sprint,Minime A,2022-2023
21730,657,2023-02-20,85,Élevée,9.65,32.7,Endurance,Minime A,2022-2023
21731,565,2023-02-20,107,Faible,4.58,22.16,Match d’entraînement,Minime A,2022-2023
21732,489,2023-02-20,83,Faible,3.6,25.3,Endurance,Minime A,2022-2023
21733,97,2023-02-20,89,Moyenne,5.47,27.93,Technique,Minime A,2022-2023
21734,47,2023-02-20,61,Élevée,9.02,32.66,Endurance,Minime A,2022-2023
21735,316,2023-02-20,84,Faible,3.1,21.24,Match d’entraînement,Minime A,2022-2023
21736,79,2023-02-20,67,Faible,3.47,21.3,Match d’entraînement,Minime A,2022-2023
21737,236,2023-02-20,68,Faible,3.45,22.25,Sprint,Minime A,2022-2023
21738,718,2023-02-20,61,Élevée,9.2,32.86,Sprint,Minime B,2022-2023
21739,107,2023-02-20,73,Élevée,9.71,31.01,Endurance,Minime B,2022-2023
21740,275,2023-02-20,89,Moyenne,5.68,29.67,Endurance,Minime B,2022-2023
21741,587,2023-02-20,94,Moyenne,6.22,27.15,Technique,Minime B,2022-2023
21742,11,2023-02-20,66,Faible,4.6,21.69,Technique,Minime B,2022-2023
21743,836,2023-02-20,91,Élevée,8.27,32.96,Technique,Minime B,2022-2023
21744,843,2023-02-20,104,Élevée,9.26,30.33,Sprint,Minime B,2022-2023
21745,607,2023-02-20,91,Élevée,8.55,32.72,Match d’entraînement,Minime B,2022-2023
21746,180,2023-02-20,81,Moyenne,6.62,28.44,Endurance,Minime B,2022-2023
21747,944,2023-02-20,63,Élevée,9.35,30.77,Match d’entraînement,Minime B,2022-2023
21748,88,2023-02-20,117,Moyenne,6.21,26.01,Sprint,Minime B,2022-2023
21749,753,2023-02-20,91,Élevée,9.34,30.92,Match d’entraînement,Minime B,2022-2023
21750,215,2023-02-20,71,Faible,3.96,25.97,Match d’entraînement,Minime B,2022-2023
21751,892,2023-02-20,105,Faible,4.52,21.8,Endurance,Minime B,2022-2023
21752,982,2023-02-20,68,Élevée,9.92,30.05,Endurance,Minime B,2022-2023
21753,409,2023-02-20,68,Faible,4.81,24.53,Technique,Minime B,2022-2023
21754,862,2023-02-20,73,Élevée,8.55,31.38,Technique,Minime B,2022-2023
21755,826,2023-02-20,99,Faible,4.05,22.58,Sprint,Minime B,2022-2023
21756,809,2023-02-20,109,Faible,4.1,22.07,Sprint,Senior,2022-2023
21757,731,2023-02-20,74,Moyenne,7.2,27.16,Match d’entraînement,Senior,2022-2023
21758,996,2023-02-20,116,Élevée,8.04,30.1,Match d’entraînement,Senior,2022-2023
21759,258,2023-02-20,112,Élevée,8.05,30.72,Sprint,Senior,2022-2023
21760,406,2023-02-20,66,Faible,3.59,24.79,Sprint,Senior,2022-2023
21761,342,2023-02-20,111,Moyenne,5.48,26.97,Sprint,Senior,2022-2023
21762,943,2023-02-20,89,Élevée,9.12,30.5,Technique,Senior,2022-2023
21763,380,2023-02-20,81,Faible,3.42,23.7,Match d’entraînement,Senior,2022-2023
21764,18,2023-02-20,76,Moyenne,7.39,29.04,Technique,Senior,2022-2023
21765,66,2023-02-20,114,Moyenne,6.11,28.81,Technique,Senior,2022-2023
21766,100,2023-02-20,88,Élevée,9.13,31.87,Sprint,Senior,2022-2023
21767,897,2023-02-20,92,Élevée,9.31,30.88,Sprint,Senior,2022-2023
21768,77,2023-02-20,67,Élevée,8.0,31.23,Endurance,Senior,2022-2023
21769,590,2023-02-20,84,Faible,4.96,25.91,Sprint,Senior,2022-2023
21770,38,2023-02-20,72,Moyenne,6.39,28.05,Sprint,Senior,2022-2023
21771,831,2023-02-20,114,Élevée,9.04,32.85,Technique,Senior,2022-2023
21772,726,2023-02-20,73,Moyenne,5.95,28.95,Technique,Senior,2022-2023
21773,206,2023-02-20,113,Moyenne,7.3,28.36,Technique,Senior,2022-2023
21774,89,2023-02-20,68,Élevée,9.17,32.68,Technique,Senior,2022-2023
21775,849,2023-02-20,116,Élevée,7.75,30.32,Sprint,Senior,2022-2023
21776,866,2023-02-20,103,Élevée,8.89,31.24,Endurance,Senior,2022-2023
21777,393,2023-02-21,119,Élevée,8.49,30.54,Sprint,Cadet A,2022-2023
21778,101,2023-02-21,103,Faible,4.91,21.12,Endurance,Cadet A,2022-2023
21779,688,2023-02-21,79,Faible,4.35,23.64,Technique,Cadet A,2022-2023
21780,895,2023-02-21,103,Faible,4.68,24.53,Technique,Cadet A,2022-2023
21781,152,2023-02-21,65,Élevée,7.7,30.79,Endurance,Cadet A,2022-2023
21782,807,2023-02-21,117,Moyenne,7.48,29.63,Sprint,Cadet A,2022-2023
21783,678,2023-02-21,107,Moyenne,7.4,27.11,Sprint,Cadet A,2022-2023
21784,802,2023-02-21,72,Élevée,7.8,30.74,Match d’entraînement,Cadet A,2022-2023
21785,617,2023-02-21,113,Moyenne,6.33,28.03,Endurance,Cadet A,2022-2023
21786,445,2023-02-21,66,Moyenne,6.93,28.38,Endurance,Cadet A,2022-2023
21787,881,2023-02-21,83,Élevée,7.89,32.94,Match d’entraînement,Cadet A,2022-2023
21788,414,2023-02-21,74,Moyenne,6.12,29.43,Sprint,Cadet A,2022-2023
21789,341,2023-02-21,73,Élevée,8.86,30.64,Technique,Cadet A,2022-2023
21790,285,2023-02-21,113,Faible,3.04,21.72,Technique,Cadet A,2022-2023
21791,32,2023-02-21,60,Faible,3.37,22.39,Sprint,Cadet A,2022-2023
21792,666,2023-02-21,60,Moyenne,7.12,26.13,Technique,Cadet A,2022-2023
21793,829,2023-02-21,103,Moyenne,6.25,27.31,Match d’entraînement,Cadet A,2022-2023
21794,974,2023-02-21,76,Faible,4.46,24.2,Technique,Cadet A,2022-2023
21795,757,2023-02-21,92,Élevée,7.89,32.29,Sprint,Cadet A,2022-2023
21796,439,2023-02-21,114,Élevée,9.52,32.95,Match d’entraînement,Cadet A,2022-2023
21797,600,2023-02-21,94,Faible,3.14,22.49,Match d’entraînement,Cadet A,2022-2023
21798,723,2023-02-21,92,Élevée,8.24,30.49,Endurance,Cadet B,2022-2023
21799,689,2023-02-21,88,Moyenne,5.49,29.43,Sprint,Cadet B,2022-2023
21800,825,2023-02-21,73,Moyenne,6.97,29.79,Sprint,Cadet B,2022-2023
21801,147,2023-02-21,112,Faible,3.95,24.75,Technique,Cadet B,2022-2023
21802,942,2023-02-21,73,Faible,3.18,25.13,Technique,Cadet B,2022-2023
21803,748,2023-02-21,94,Élevée,7.8,30.1,Sprint,Cadet B,2022-2023
21804,176,2023-02-21,66,Faible,4.66,25.66,Sprint,Cadet B,2022-2023
21805,827,2023-02-21,64,Faible,3.66,22.52,Endurance,Cadet B,2022-2023
21806,211,2023-02-21,60,Élevée,9.99,32.02,Match d’entraînement,Cadet B,2022-2023
21807,212,2023-02-21,110,Faible,3.86,21.17,Endurance,Cadet B,2022-2023
21808,449,2023-02-21,118,Élevée,9.16,31.53,Endurance,Cadet B,2022-2023
21809,833,2023-02-21,120,Élevée,7.77,31.74,Sprint,Cadet B,2022-2023
21810,529,2023-02-21,68,Moyenne,6.52,27.57,Sprint,Cadet B,2022-2023
21811,582,2023-02-21,69,Élevée,7.91,30.59,Match d’entraînement,Cadet B,2022-2023
21812,348,2023-02-21,85,Élevée,7.83,31.29,Technique,Cadet B,2022-2023
21813,434,2023-02-21,116,Élevée,8.49,31.07,Endurance,Cadet B,2022-2023
21814,728,2023-02-21,100,Faible,3.26,24.74,Technique,Cadet B,2022-2023
21815,571,2023-02-21,65,Moyenne,5.77,27.34,Sprint,Cadet B,2022-2023
21816,476,2023-02-21,78,Élevée,9.06,30.69,Sprint,Cadet B,2022-2023
21817,939,2023-02-21,87,Élevée,7.51,32.2,Match d’entraînement,Cadet B,2022-2023
21818,668,2023-02-21,97,Élevée,8.52,31.59,Endurance,Cadet B,2022-2023
21819,162,2023-02-21,116,Moyenne,7.3,27.69,Match d’entraînement,Elite,2022-2023
21820,229,2023-02-21,116,Moyenne,6.38,27.55,Match d’entraînement,Elite,2022-2023
21821,886,2023-02-21,97,Élevée,8.17,31.18,Match d’entraînement,Elite,2022-2023
21822,491,2023-02-21,103,Moyenne,7.49,27.75,Technique,Elite,2022-2023
21823,774,2023-02-21,106,Élevée,8.81,30.3,Match d’entraînement,Elite,2022-2023
21824,646,2023-02-21,111,Élevée,9.28,30.71,Sprint,Elite,2022-2023
21825,269,2023-02-21,75,Élevée,9.27,30.13,Technique,Elite,2022-2023
21826,793,2023-02-21,63,Moyenne,5.82,27.79,Sprint,Elite,2022-2023
21827,42,2023-02-21,66,Élevée,7.65,32.91,Endurance,Elite,2022-2023
21828,204,2023-02-21,86,Moyenne,5.28,28.89,Match d’entraînement,Elite,2022-2023
21829,578,2023-02-21,90,Élevée,8.7,32.78,Technique,Elite,2022-2023
21830,461,2023-02-21,79,Faible,4.45,23.39,Technique,Elite,2022-2023
21831,669,2023-02-21,113,Élevée,8.41,30.05,Technique,Elite,2022-2023
21832,968,2023-02-21,67,Faible,3.39,23.94,Technique,Elite,2022-2023
21833,573,2023-02-21,93,Moyenne,6.97,28.06,Sprint,Elite,2022-2023
21834,297,2023-02-21,97,Faible,4.58,23.56,Endurance,Elite,2022-2023
21835,810,2023-02-21,113,Faible,4.76,20.35,Sprint,Elite,2022-2023
21836,311,2023-02-21,112,Moyenne,7.29,29.64,Match d’entraînement,Elite,2022-2023
21837,359,2023-02-21,87,Élevée,8.83,30.97,Match d’entraînement,Elite,2022-2023
21838,237,2023-02-21,96,Moyenne,6.34,28.57,Endurance,Elite,2022-2023
21839,98,2023-02-21,78,Élevée,9.57,32.87,Technique,Elite,2022-2023
21840,527,2023-02-21,93,Moyenne,6.04,27.17,Endurance,Elite,2022-2023
21841,884,2023-02-21,64,Moyenne,6.95,27.96,Technique,Junior,2022-2023
21842,811,2023-02-21,90,Élevée,9.53,31.55,Endurance,Junior,2022-2023
21843,509,2023-02-21,106,Faible,3.21,23.7,Technique,Junior,2022-2023
21844,87,2023-02-21,82,Faible,4.42,23.84,Technique,Junior,2022-2023
21845,164,2023-02-21,62,Moyenne,6.22,28.08,Sprint,Junior,2022-2023
21846,432,2023-02-21,101,Moyenne,5.69,26.57,Sprint,Junior,2022-2023
21847,786,2023-02-21,82,Faible,4.97,25.71,Technique,Junior,2022-2023
21848,56,2023-02-21,80,Faible,4.41,21.55,Sprint,Junior,2022-2023
21849,249,2023-02-21,108,Faible,4.11,24.71,Match d’entraînement,Junior,2022-2023
21850,93,2023-02-21,79,Moyenne,5.31,26.69,Match d’entraînement,Junior,2022-2023
21851,931,2023-02-21,81,Faible,3.01,25.24,Technique,Junior,2022-2023
21852,879,2023-02-21,84,Élevée,9.53,32.64,Sprint,Junior,2022-2023
21853,301,2023-02-21,113,Moyenne,5.98,26.61,Match d’entraînement,Junior,2022-2023
21854,680,2023-02-21,81,Élevée,8.94,30.99,Match d’entraînement,Junior,2022-2023
21855,893,2023-02-21,120,Faible,4.67,25.16,Technique,Junior,2022-2023
21856,376,2023-02-21,78,Élevée,8.69,32.03,Match d’entraînement,Junior,2022-2023
21857,261,2023-02-21,92,Moyenne,6.25,26.2,Technique,Junior,2022-2023
21858,205,2023-02-21,70,Faible,4.62,21.47,Endurance,Junior,2022-2023
21859,242,2023-02-21,89,Moyenne,5.23,29.29,Technique,Junior,2022-2023
21860,219,2023-02-21,97,Élevée,7.65,31.76,Match d’entraînement,Junior,2022-2023
21861,79,2023-02-21,61,Moyenne,6.42,28.9,Sprint,Minime A,2022-2023
21862,588,2023-02-21,74,Élevée,9.29,32.75,Match d’entraînement,Minime A,2022-2023
21863,104,2023-02-21,102,Faible,4.86,20.99,Endurance,Minime A,2022-2023
21864,906,2023-02-21,118,Faible,4.63,22.95,Endurance,Minime A,2022-2023
21865,316,2023-02-21,89,Élevée,8.6,30.33,Endurance,Minime A,2022-2023
21866,313,2023-02-21,94,Élevée,9.61,30.12,Match d’entraînement,Minime A,2022-2023
21867,489,2023-02-21,102,Moyenne,7.01,29.3,Endurance,Minime A,2022-2023
21868,472,2023-02-21,92,Faible,4.72,24.98,Technique,Minime A,2022-2023
21869,561,2023-02-21,103,Moyenne,7.33,28.51,Sprint,Minime A,2022-2023
21870,550,2023-02-21,76,Moyenne,7.01,28.91,Match d’entraînement,Minime A,2022-2023
21871,917,2023-02-21,99,Faible,3.52,25.15,Technique,Minime A,2022-2023
21872,565,2023-02-21,85,Moyenne,7.5,26.14,Sprint,Minime A,2022-2023
21873,236,2023-02-21,92,Élevée,9.76,32.38,Match d’entraînement,Minime A,2022-2023
21874,47,2023-02-21,101,Moyenne,7.29,27.71,Endurance,Minime A,2022-2023
21875,260,2023-02-21,108,Élevée,9.54,30.38,Match d’entraînement,Minime A,2022-2023
21876,286,2023-02-21,66,Moyenne,6.33,29.3,Technique,Minime A,2022-2023
21877,628,2023-02-21,94,Élevée,7.79,30.67,Technique,Minime A,2022-2023
21878,97,2023-02-21,115,Faible,4.35,26.0,Sprint,Minime A,2022-2023
21879,188,2023-02-21,97,Faible,3.99,22.92,Match d’entraînement,Minime A,2022-2023
21880,654,2023-02-21,75,Faible,3.42,24.26,Match d’entraînement,Minime A,2022-2023
21881,145,2023-02-21,107,Moyenne,5.23,28.43,Technique,Minime A,2022-2023
21882,469,2023-02-21,119,Faible,3.84,23.32,Technique,Minime A,2022-2023
21883,982,2023-02-21,74,Élevée,9.21,30.11,Technique,Minime B,2022-2023
21884,753,2023-02-21,90,Faible,3.42,21.76,Sprint,Minime B,2022-2023
21885,180,2023-02-21,111,Moyenne,6.53,27.2,Sprint,Minime B,2022-2023
21886,168,2023-02-21,81,Faible,3.29,20.72,Match d’entraînement,Minime B,2022-2023
21887,215,2023-02-21,100,Élevée,9.53,31.68,Endurance,Minime B,2022-2023
21888,892,2023-02-21,65,Élevée,7.56,32.78,Match d’entraînement,Minime B,2022-2023
21889,718,2023-02-21,82,Élevée,7.52,31.92,Sprint,Minime B,2022-2023
21890,914,2023-02-21,86,Faible,5.0,20.26,Match d’entraînement,Minime B,2022-2023
21891,107,2023-02-21,101,Moyenne,5.7,28.91,Technique,Minime B,2022-2023
21892,843,2023-02-21,69,Élevée,9.03,30.4,Technique,Minime B,2022-2023
21893,587,2023-02-21,70,Moyenne,5.78,27.87,Sprint,Minime B,2022-2023
