ID_Technique,ID_Match,ID_Joueur,Nombre_Passes,Précision_Passes,Réception_Réussie,Contrôle_Balle,Nombre_Tirs,Précision_Tirs,Duels_Aériens_Gagnés,Centres_Réussis,Dribbles_Réussis,Interceptions,Tacles_Réussis,Conversion_Occasions
6638,277,380,77,91.94,15,90.1,1,52.26,8,3,5,12,13,100.0
6639,277,976,27,79.31,14,88.33,8,51.13,6,6,17,2,2,12.5
6640,277,590,42,77.03,24,81.58,2,37.52,15,10,6,13,16,0.0
6641,277,715,47,90.55,11,83.95,2,39.17,19,3,4,10,11,0.0
6642,277,342,59,79.51,15,90.96,2,24.25,17,9,5,19,18,0.0
6643,277,258,57,91.05,15,95.75,4,54.25,6,12,12,13,8,0.0
6644,277,18,35,74.44,15,89.18,12,40.77,3,18,8,4,0,16.67
6645,277,943,36,73.88,15,98.99,8,65.65,5,15,14,1,5,0.0
6646,277,996,99,83.31,26,91.94,2,22.63,6,3,9,9,12,0.0
6647,277,38,100,90.05,22,92.01,3,40.61,9,10,11,9,6,0.0
6648,277,206,81,88.9,29,96.25,3,49.46,5,15,11,11,8,33.33
6649,277,100,80,84.75,17,82.4,1,33.74,18,6,5,11,19,0.0
6650,277,831,50,92.4,18,99.31,1,47.66,3,4,11,10,8,0.0
6651,277,664,77,84.82,18,92.28,2,40.78,10,4,8,10,14,0.0
6652,277,66,27,86.62,17,86.89,10,56.16,10,5,20,1,5,0.0
6653,277,77,67,80.79,14,89.95,1,36.46,5,7,1,18,15,0.0
6654,277,89,28,85.61,10,93.85,14,73.62,9,7,8,3,3,0.0
6655,277,897,15,78.21,11,80.55,6,52.71,5,6,8,3,2,0.0
6656,277,726,52,83.4,25,85.91,1,34.87,5,8,7,13,9,0.0
6657,277,849,91,93.36,28,95.92,3,20.23,6,6,6,10,12,0.0
6658,277,30,17,80.7,11,99.1,5,67.74,10,16,11,5,3,0.0
6659,277,809,23,84.68,21,84.52,12,79.36,3,7,17,1,3,0.0
6660,278,866,19,101.16,12,84.54,0,0.0,16,0,2,14,7,0.0
6661,278,406,28,104.51,11,84.17,0,0.0,16,4,2,5,7,0.0
6662,278,731,27,105.82,14,96.88,0,0.0,6,5,0,5,3,0.0
6663,278,380,104,88.79,31,95.13,4,52.08,3,7,13,16,16,0.0
6664,278,976,35,97.35,18,88.41,11,57.68,8,12,7,1,3,0.0
6665,278,590,80,103.22,27,85.99,3,25.06,19,4,1,11,17,0.0
6666,278,715,51,92.82,20,100.97,1,33.01,8,7,1,11,22,0.0
6667,278,342,50,84.17,16,89.33,3,18.82,5,5,3,18,11,0.0
6668,278,258,82,103.86,22,107.68,2,44.61,5,4,8,14,15,50.0
6669,278,18,24,92.03,15,108.08,15,42.29,11,18,17,5,5,6.67
6670,278,943,35,89.61,14,99.7,8,50.73,6,15,14,3,5,12.5
6671,278,996,70,96.59,20,94.21,2,44.99,9,3,5,12,14,50.0
6672,278,38,61,95.62,19,94.68,1,27.73,7,7,11,11,9,0.0
6673,278,206,78,97.34,29,94.21,1,37.6,5,15,9,14,5,0.0
6674,278,100,74,96.91,25,97.61,2,27.37,20,2,4,22,13,0.0
6675,278,831,105,99.46,29,98.49,5,30.96,11,16,12,11,15,0.0
6676,278,664,59,103.5,25,94.48,1,24.7,8,8,5,14,11,0.0
6677,278,66,40,96.71,16,108.76,11,40.33,7,17,20,3,5,0.0
6678,278,77,66,92.07,23,89.19,2,26.71,12,11,2,16,9,0.0
6679,278,89,41,98.16,23,97.71,6,77.9,8,7,19,2,5,0.0
6680,278,897,33,86.91,22,98.93,8,40.55,5,14,22,5,0,0.0
6681,278,726,108,90.59,24,109.34,3,59.04,9,6,11,16,16,0.0
6682,278,849,73,103.5,33,96.17,5,41.3,4,9,8,15,15,0.0
6683,278,30,30,86.63,23,100.01,5,54.57,4,5,5,1,0,0.0
6684,278,809,29,85.64,16,95.5,5,52.8,6,13,20,4,2,0.0
6685,279,866,25,88.48,5,85.98,0,0.0,8,4,0,13,8,0.0
6686,279,406,24,95.51,8,70.7,0,0.0,13,5,0,5,6,0.0
6687,279,731,29,96.28,11,70.53,0,0.0,10,0,1,8,4,0.0
6688,279,380,55,86.92,22,87.95,3,31.96,3,3,7,10,11,0.0
6689,279,976,30,87.25,23,90.44,7,72.84,3,19,5,1,3,0.0
6690,279,590,60,75.89,14,91.09,3,38.68,10,2,6,14,10,0.0
6691,279,715,55,94.29,13,88.17,3,37.35,7,6,4,11,14,0.0
6692,279,342,71,83.56,23,80.69,3,26.42,14,9,2,15,16,0.0
6693,279,258,91,80.3,21,85.69,3,56.31,6,13,11,13,12,33.33
6694,279,18,26,81.04,20,92.58,14,70.93,9,16,16,4,1,7.14
6695,279,943,22,77.23,23,96.44,12,63.39,5,11,6,5,0,0.0
6696,279,996,50,89.06,28,98.92,2,25.68,3,12,9,12,5,0.0
6697,279,38,72,84.95,16,96.72,3,20.28,9,6,8,10,6,0.0
6698,279,206,63,93.93,15,98.23,5,40.02,10,13,5,9,14,0.0
6699,279,100,79,87.23,21,91.17,3,28.12,7,10,5,18,20,0.0
6700,279,831,78,93.17,22,89.98,4,22.01,5,9,8,8,5,0.0
6701,279,664,89,86.41,26,96.13,4,50.24,10,4,10,12,13,0.0
6702,279,66,12,88.27,14,98.87,6,75.48,5,6,19,5,3,0.0
6703,279,77,35,86.7,22,79.38,0,25.45,16,2,5,18,19,0.0
6704,279,89,25,70.41,22,89.3,12,51.13,7,16,17,2,1,0.0
6705,279,897,21,82.92,18,98.46,10,73.86,7,11,13,1,3,0.0
6706,279,726,66,88.99,24,97.55,1,42.84,3,9,6,8,6,0.0
6707,279,849,81,81.79,20,85.69,3,21.59,7,15,7,10,6,0.0
6708,279,30,21,89.65,16,82.26,13,58.07,4,6,16,1,1,0.0
6709,279,809,35,83.04,20,91.52,8,73.07,8,9,20,5,2,0.0
6710,280,866,27,99.93,14,77.43,0,0.0,12,1,0,5,6,0.0
6711,280,406,23,106.99,15,81.99,0,0.0,15,2,0,9,7,0.0
6712,280,731,27,102.58,7,87.35,0,0.0,14,0,0,11,4,0.0
6713,280,380,82,97.61,31,96.79,2,33.45,7,13,6,13,9,0.0
6714,280,976,26,96.91,25,105.35,5,57.63,7,7,18,3,4,0.0
6715,280,590,39,88.69,15,100.66,2,12.39,17,9,4,19,8,0.0
6716,280,715,38,101.88,11,92.06,2,25.65,20,6,5,13,17,0.0
6717,280,342,49,100.61,25,87.94,2,18.0,17,11,5,14,18,0.0
6718,280,258,94,96.93,22,95.1,4,39.2,4,11,6,12,7,0.0
6719,280,18,14,97.98,19,90.88,11,65.83,8,7,5,2,3,9.09
6720,280,943,25,83.4,15,95.84,10,48.7,6,18,20,1,1,20.0
6721,280,996,99,107.49,25,94.56,3,48.51,6,16,6,9,16,0.0
6722,280,38,91,94.47,16,108.84,3,31.77,7,13,9,15,9,0.0
6723,280,206,106,97.37,33,108.85,4,53.5,5,6,7,13,11,0.0
6724,280,100,83,104.37,26,86.94,0,39.73,15,2,6,19,15,0.0
6725,280,831,61,97.2,22,101.3,4,49.55,11,13,12,15,13,0.0
6726,280,664,82,92.48,29,107.55,1,55.3,8,6,6,9,11,0.0
6727,280,66,37,90.77,26,89.05,12,66.27,7,20,18,1,1,0.0
6728,280,77,58,87.48,22,87.93,0,34.14,19,7,4,19,9,0.0
6729,280,89,18,95.75,14,96.2,9,51.91,9,6,19,5,2,0.0
6730,280,897,33,90.15,19,95.84,9,70.22,11,22,6,4,2,0.0
6731,280,726,66,101.5,22,102.93,3,31.12,7,6,5,9,11,0.0
6732,280,849,91,98.63,17,95.72,5,21.14,8,9,8,11,9,0.0
6733,280,30,27,92.03,13,89.48,8,62.17,6,12,22,3,5,0.0
6734,280,809,40,77.51,12,108.78,11,77.45,9,9,8,1,2,0.0
6735,281,866,12,86.01,12,86.82,0,0.0,9,5,0,7,7,0.0
6736,281,406,26,89.15,6,79.67,0,0.0,9,5,2,6,7,0.0
6737,281,731,14,90.27,7,70.58,0,0.0,6,3,2,11,4,0.0
6738,281,380,54,83.62,22,91.15,2,31.0,7,9,10,9,7,0.0
6739,281,976,39,75.77,14,96.05,15,73.59,6,9,17,4,0,6.67
6740,281,590,76,84.27,14,89.36,1,31.79,19,4,5,16,19,0.0
6741,281,715,75,84.57,22,88.4,1,16.68,11,9,1,17,17,0.0
6742,281,342,43,80.9,12,93.65,1,20.22,9,3,5,11,12,0.0
6743,281,258,100,95.33,28,97.2,2,35.56,6,10,6,15,8,0.0
6744,281,18,11,88.93,13,97.51,10,71.21,3,5,18,5,5,0.0
6745,281,943,15,72.12,17,84.5,13,47.58,7,9,14,5,3,0.0
6746,281,996,72,89.12,28,95.47,1,59.46,6,5,12,15,12,0.0
6747,281,38,50,86.45,27,97.32,1,36.82,7,15,11,11,6,0.0
6748,281,206,99,89.54,27,85.66,2,28.8,3,9,5,9,12,0.0
6749,281,100,69,82.53,25,85.95,2,16.39,11,7,3,14,10,0.0
6750,281,831,78,87.39,21,86.66,5,21.37,3,9,6,13,6,0.0
6751,281,664,97,95.44,29,91.59,5,39.23,7,11,12,11,14,0.0
6752,281,66,19,84.75,20,86.82,9,67.12,8,7,9,3,0,0.0
6753,281,77,52,78.41,13,87.6,0,36.51,18,3,2,16,10,0.0
6754,281,89,10,74.89,23,94.32,9,71.94,6,5,5,3,2,0.0
6755,281,897,36,70.96,20,92.69,13,64.97,10,5,11,4,3,0.0
6756,281,726,100,89.35,19,85.64,4,46.59,6,9,6,8,6,0.0
6757,281,849,78,84.87,25,97.7,3,56.92,10,13,6,15,13,0.0
6758,281,30,34,76.44,24,89.76,11,54.07,4,15,11,5,4,0.0
6759,281,809,26,87.34,24,94.77,6,55.47,7,15,8,5,0,0.0
6760,282,866,28,85.54,15,86.18,0,0.0,8,5,1,7,4,0.0
6761,282,406,21,92.38,12,74.44,0,0.0,7,0,0,7,8,0.0
6762,282,731,13,89.96,9,89.51,0,0.0,5,1,2,7,6,0.0
6763,282,380,50,85.25,26,89.96,5,23.18,4,10,10,15,8,0.0
6764,282,976,19,79.34,14,93.74,10,44.83,4,10,15,3,5,20.0
6765,282,590,32,80.01,11,86.79,1,34.18,18,6,6,10,13,0.0
6766,282,715,70,87.58,16,79.51,3,26.71,11,5,6,15,12,0.0
6767,282,342,31,76.45,21,94.68,0,26.02,17,9,2,17,17,0.0
6768,282,258,89,84.02,16,87.74,5,34.54,7,8,8,14,7,0.0
6769,282,18,28,72.68,20,95.71,9,52.83,4,18,19,5,5,11.11
6770,282,943,20,78.06,16,99.32,15,50.79,8,6,16,4,3,13.33
6771,282,996,90,89.32,23,94.85,1,40.07,10,13,8,13,15,0.0
6772,282,38,86,86.85,27,98.93,3,23.27,6,12,8,10,11,0.0
6773,282,206,74,85.3,16,91.96,4,47.77,5,9,7,13,5,0.0
6774,282,100,58,85.64,22,81.69,1,18.87,9,6,4,19,10,0.0
6775,282,831,61,90.23,30,93.57,5,58.61,4,14,11,11,15,0.0
6776,282,664,61,87.88,15,99.99,2,31.58,7,5,9,10,12,0.0
6777,282,66,31,80.88,13,85.71,14,51.65,10,7,11,5,5,0.0
6778,282,77,73,89.96,14,88.71,1,10.88,13,9,4,19,10,0.0
6779,282,89,13,84.18,17,90.51,8,78.75,9,16,12,4,2,0.0
6780,282,897,30,71.68,20,87.82,9,67.74,4,20,7,1,0,0.0
6781,282,726,72,85.23,27,98.56,2,35.69,4,9,12,14,11,0.0
6782,282,849,57,81.78,19,99.8,3,48.2,7,12,12,14,13,0.0
6783,282,30,25,76.21,22,80.09,9,41.25,4,20,20,3,3,0.0
6784,282,809,24,72.13,10,86.48,9,76.78,6,18,17,4,5,0.0
6785,283,866,9,87.38,9,65.14,0,0.0,11,2,0,10,5,0.0
6786,283,406,13,84.05,4,76.46,0,0.0,13,0,1,12,5,0.0
6787,283,731,25,77.42,8,70.78,0,0.0,9,4,0,4,2,0.0
6788,283,380,58,85.93,27,89.76,3,55.11,4,11,9,13,9,0.0
6789,283,976,9,71.83,19,85.09,10,55.87,8,16,13,1,0,10.0
6790,283,590,37,71.79,17,75.75,2,31.37,11,9,3,9,9,0.0
6791,283,715,48,68.44,16,74.81,1,24.07,8,2,4,14,8,0.0
6792,283,342,37,84.79,18,84.96,3,13.06,5,8,4,16,9,0.0
6793,283,258,75,85.8,18,86.66,4,37.66,4,12,4,10,12,25.0
6794,283,18,30,74.47,18,86.78,11,49.06,2,6,9,4,1,0.0
6795,283,943,19,77.74,12,76.89,13,72.13,8,7,9,2,3,0.0
6796,283,996,60,72.9,15,77.66,3,45.65,5,7,4,10,13,0.0
6797,283,38,81,83.18,18,80.14,1,21.98,3,5,10,7,4,0.0
6798,283,206,54,73.28,14,87.94,3,24.47,7,8,4,9,6,0.0
6799,283,100,43,69.93,18,70.9,0,34.0,12,6,3,16,17,0.0
6800,283,831,48,78.18,23,77.17,1,22.23,2,6,7,8,12,0.0
6801,283,664,73,80.3,22,88.15,3,43.04,6,10,9,10,13,0.0
6802,283,66,36,65.83,12,73.67,11,46.42,5,11,8,0,1,0.0
6803,283,77,46,80.3,21,78.9,1,26.89,6,3,4,13,18,0.0
6804,283,89,36,68.5,22,86.66,6,56.81,6,12,18,0,1,0.0
6805,283,897,27,63.58,12,73.61,13,52.9,9,9,18,0,0,0.0
6806,283,726,56,83.03,21,88.77,1,37.2,4,9,9,10,4,0.0
6807,283,849,64,79.15,19,79.1,3,29.77,6,13,10,13,13,0.0
6808,283,30,18,71.92,20,89.97,5,40.61,5,6,12,1,0,0.0
6809,283,809,28,65.61,22,73.9,11,48.45,9,13,16,3,1,0.0
6810,284,866,10,94.67,14,77.43,0,0.0,12,0,0,7,3,0.0
6811,284,406,17,96.75,6,80.68,0,0.0,9,1,1,8,4,0.0
6812,284,731,24,93.21,14,84.6,0,0.0,8,0,2,12,4,0.0
6813,284,380,79,91.64,28,89.15,5,44.89,6,10,12,8,11,0.0
6814,284,976,19,84.08,12,99.87,9,64.5,8,14,10,3,3,0.0
6815,284,590,46,86.88,24,75.23,2,13.53,14,9,3,19,14,0.0
6816,284,715,72,82.35,10,75.51,3,37.02,17,8,4,17,9,0.0
6817,284,342,76,86.69,24,78.7,1,20.92,12,8,5,16,13,0.0
6818,284,258,58,82.43,29,95.13,2,53.86,7,7,8,8,14,0.0
6819,284,18,29,79.02,13,80.41,10,64.39,7,19,13,4,0,0.0
6820,284,943,35,82.64,21,91.65,14,51.27,10,13,14,5,2,0.0
6821,284,996,53,88.03,21,98.45,2,43.28,3,6,10,15,10,0.0
6822,284,38,78,82.73,25,93.19,1,27.56,5,10,11,15,15,100.0
6823,284,206,96,84.74,27,95.92,5,31.21,6,14,6,9,5,0.0
6824,284,100,55,93.03,17,89.99,0,39.99,17,9,4,20,10,0.0
6825,284,831,99,84.95,25,99.38,1,55.6,8,15,10,14,7,0.0
6826,284,664,69,97.95,28,92.8,3,25.33,7,8,12,10,7,0.0
6827,284,66,28,86.98,13,98.23,9,55.0,8,7,12,5,1,0.0
6828,284,77,57,93.71,12,80.67,2,22.54,16,6,4,20,12,0.0
6829,284,89,40,89.25,23,93.41,8,53.17,10,12,8,2,2,12.5
6830,284,897,32,89.0,22,88.65,14,56.18,10,6,16,5,2,7.14
6831,284,726,73,85.76,29,95.36,3,53.8,6,10,8,8,13,0.0
6832,284,849,72,92.59,27,92.02,3,49.59,4,9,8,15,12,0.0
6833,284,30,25,73.51,10,98.38,12,42.08,6,20,15,1,1,0.0
6834,284,809,15,84.57,25,94.25,11,64.09,7,5,7,5,5,0.0
6835,285,866,19,103.76,9,87.87,0,0.0,15,2,2,7,7,0.0
6836,285,406,16,100.73,16,94.73,0,0.0,6,2,0,12,6,0.0
6837,285,731,27,100.56,14,82.68,0,0.0,11,3,1,11,4,0.0
6838,285,380,59,89.19,29,94.76,2,55.44,8,15,12,16,8,50.0
6839,285,976,25,88.45,12,108.31,15,51.34,11,14,16,2,3,0.0
6840,285,590,77,86.54,18,92.79,3,13.38,11,7,1,17,20,0.0
6841,285,715,52,92.14,23,97.0,3,26.85,14,6,2,16,19,0.0
6842,285,342,75,91.16,23,88.31,3,16.99,8,6,2,16,8,0.0
6843,285,258,96,105.14,23,100.04,2,38.92,9,16,6,13,11,0.0
6844,285,18,17,89.83,26,94.97,5,73.06,3,8,9,5,4,40.0
6845,285,943,36,85.13,11,102.71,15,51.67,4,16,20,1,1,0.0
6846,285,996,92,107.56,31,94.29,5,27.83,11,8,9,8,9,20.0
6847,285,38,107,105.45,22,98.24,3,38.76,4,9,5,9,11,0.0
6848,285,206,81,98.49,16,103.58,5,42.26,9,15,7,8,11,0.0
6849,285,100,38,87.6,19,92.47,3,34.64,7,6,2,12,8,0.0
6850,285,831,75,95.8,33,103.48,3,45.05,11,12,9,12,16,0.0
6851,285,664,93,105.34,29,102.39,4,28.81,11,16,12,11,9,0.0
6852,285,66,15,96.57,15,106.77,6,58.44,6,22,15,5,0,0.0
6853,285,77,75,104.5,15,98.24,1,15.54,20,7,5,14,14,0.0
6854,285,89,23,98.04,16,97.84,15,75.13,11,18,9,2,1,0.0
6855,285,897,26,82.2,17,109.31,5,70.95,11,6,17,4,4,0.0
6856,285,726,88,104.39,23,104.41,1,54.64,5,3,13,16,8,0.0
6857,285,849,100,90.04,28,109.13,4,35.41,5,11,11,16,14,0.0
6858,285,30,12,81.29,12,105.77,7,76.87,6,17,12,3,4,0.0
6859,285,809,15,89.15,15,98.79,14,53.54,5,20,14,5,0,0.0
6860,286,866,18,86.83,11,66.14,0,0.0,12,3,0,8,7,0.0
6861,286,406,9,89.03,5,71.41,0,0.0,5,3,0,7,5,0.0
6862,286,731,16,86.64,4,72.61,0,0.0,11,2,1,11,7,0.0
6863,286,380,68,82.53,21,88.05,1,47.51,9,2,7,10,6,0.0
6864,286,976,13,73.84,11,89.69,15,42.18,5,8,14,2,4,0.0
6865,286,590,42,85.11,12,82.99,2,16.48,4,6,2,12,7,0.0
6866,286,715,49,83.55,12,83.0,3,32.8,13,8,0,16,13,0.0
6867,286,342,70,85.48,18,78.01,1,16.26,11,8,2,16,15,100.0
6868,286,258,48,83.72,23,88.86,5,47.85,7,12,6,9,6,20.0
6869,286,18,23,66.15,11,75.15,11,65.32,8,9,13,4,1,0.0
6870,286,943,27,65.14,13,87.26,11,41.58,2,14,8,4,4,0.0
6871,286,996,72,81.12,13,79.15,3,53.81,3,8,4,10,10,0.0
6872,286,38,86,74.43,20,78.47,5,22.18,4,11,6,9,13,0.0
6873,286,206,86,75.3,26,78.92,5,35.09,7,3,9,12,8,0.0
6874,286,100,49,74.05,13,74.48,2,38.42,11,3,4,12,15,0.0
6875,286,831,72,84.56,19,81.35,4,38.53,6,13,9,12,5,0.0
6876,286,664,79,77.96,27,79.39,2,57.98,2,13,5,9,7,0.0
6877,286,66,29,79.76,18,84.26,12,75.21,4,17,9,4,0,0.0
6878,286,77,54,79.91,12,67.71,2,31.13,16,1,4,11,18,0.0
6879,286,89,26,78.51,18,78.37,7,45.23,9,11,6,4,0,0.0
6880,286,897,32,67.06,15,80.05,7,49.47,2,12,14,4,2,0.0
6881,286,726,63,84.86,24,87.71,2,47.95,8,13,8,9,12,0.0
6882,286,849,67,86.9,24,86.96,2,33.4,9,5,9,8,11,0.0
6883,286,30,28,69.85,19,78.69,7,68.97,2,13,9,2,0,0.0
6884,286,809,13,79.68,15,75.7,5,58.26,8,6,4,0,2,0.0
6885,287,866,28,90.43,5,77.48,0,0.0,11,4,1,10,8,0.0
6886,287,406,10,89.71,14,77.91,0,0.0,5,5,0,9,4,0.0
6887,287,731,13,90.52,5,85.11,0,0.0,5,5,1,10,7,0.0
6888,287,380,83,80.01,24,93.81,1,41.15,4,5,10,11,12,100.0
6889,287,976,29,76.29,24,97.18,12,58.22,7,16,7,5,5,0.0
6890,287,590,56,87.86,21,87.28,1,33.13,16,8,1,19,15,0.0
6891,287,715,37,89.53,14,94.94,1,18.17,19,7,6,17,12,0.0
6892,287,342,46,83.66,24,94.78,1,35.32,7,2,1,10,15,0.0
6893,287,258,68,89.37,22,85.78,4,32.88,10,13,7,10,11,25.0
6894,287,18,13,80.45,24,81.84,15,40.95,3,12,12,4,3,0.0
6895,287,943,22,80.05,12,99.6,12,68.84,6,14,20,3,1,0.0
6896,287,996,77,90.33,18,90.2,5,57.6,6,14,9,9,11,0.0
6897,287,38,53,93.94,16,90.33,1,27.19,9,3,11,11,11,0.0
6898,287,206,69,81.53,30,99.43,4,22.39,8,4,6,9,9,0.0
6899,287,100,73,75.32,25,77.2,2,10.52,15,4,5,13,9,0.0
6900,287,831,94,81.82,28,95.43,5,31.68,3,15,9,8,9,0.0
6901,287,664,56,91.13,23,96.22,2,20.35,10,9,7,9,12,0.0
6902,287,66,26,85.83,10,88.34,7,54.18,7,15,14,5,5,0.0
6903,287,77,77,86.45,12,90.77,0,20.54,7,3,1,12,12,0.0
6904,287,89,21,71.07,13,89.53,14,61.46,9,10,16,2,5,0.0
6905,287,897,26,73.64,22,81.55,15,56.87,5,17,17,4,1,0.0
6906,287,726,75,95.67,27,85.62,3,45.03,7,15,9,8,5,0.0
6907,287,849,80,83.95,26,93.04,2,55.67,10,15,9,14,5,0.0
6908,287,30,21,88.29,25,91.2,5,51.18,6,10,20,4,0,0.0
6909,287,809,40,70.91,10,97.6,14,71.36,4,12,13,1,4,0.0
6910,288,866,13,88.03,4,78.66,0,0.0,9,1,0,6,7,0.0
6911,288,406,20,81.89,11,70.01,0,0.0,8,0,0,13,5,0.0
6912,288,731,24,89.9,9,79.6,0,0.0,6,0,1,5,7,0.0
6913,288,380,75,80.78,27,86.82,5,52.36,2,7,10,12,10,0.0
6914,288,976,18,64.07,15,85.74,13,61.31,8,14,15,4,1,0.0
6915,288,590,72,79.74,9,79.15,3,32.68,8,3,2,16,12,0.0
6916,288,715,41,76.82,20,73.54,2,26.4,7,8,1,16,11,0.0
6917,288,342,30,74.48,21,72.98,3,27.2,7,3,1,13,13,0.0
6918,288,258,89,87.17,23,85.28,3,26.68,3,13,9,8,8,0.0
6919,288,18,34,72.72,17,77.42,15,44.58,7,5,17,4,0,0.0
6920,288,943,30,68.46,20,87.17,12,69.11,3,9,7,4,0,0.0
6921,288,996,82,74.82,27,78.32,1,27.93,2,7,9,8,11,0.0
6922,288,38,57,82.28,27,80.53,3,59.29,4,11,5,12,11,0.0
6923,288,206,87,78.81,25,82.67,2,25.37,7,5,10,10,12,0.0
6924,288,100,65,78.77,20,75.73,3,33.04,14,7,0,16,16,0.0
6925,288,831,48,81.09,16,84.3,1,34.84,6,4,9,10,12,0.0
6926,288,664,45,77.81,18,78.91,2,59.01,5,9,7,9,9,0.0
6927,288,66,9,64.7,17,89.42,9,54.08,5,12,14,0,0,0.0
6928,288,77,31,75.61,22,74.72,0,22.03,14,4,1,9,8,0.0
6929,288,89,19,78.54,18,88.61,6,73.82,2,9,14,4,3,0.0
6930,288,897,11,65.56,13,82.6,8,46.3,4,12,14,3,0,0.0
6931,288,726,68,75.28,21,76.89,3,49.38,4,7,4,8,12,0.0
6932,288,849,65,87.61,18,89.71,4,54.63,3,8,10,12,13,0.0
6933,288,30,9,66.73,18,88.64,5,67.68,5,10,10,3,3,0.0
6934,288,809,33,71.13,20,80.72,7,64.28,7,9,16,1,3,0.0
6935,289,866,16,82.12,9,70.09,0,0.0,9,0,0,12,6,0.0
6936,289,406,16,84.22,10,67.78,0,0.0,10,1,1,12,2,0.0
6937,289,731,10,87.25,6,67.52,0,0.0,13,4,1,11,2,0.0
6938,289,380,63,86.21,21,81.65,3,50.37,4,2,10,8,5,0.0
6939,289,976,15,69.93,16,72.42,13,44.9,3,14,8,3,0,0.0
6940,289,590,34,72.05,13,76.78,0,12.35,4,5,1,18,15,0.0
6941,289,715,39,82.47,9,77.61,3,27.49,18,3,4,14,7,0.0
6942,289,342,70,83.39,10,68.73,1,25.04,13,3,1,14,13,0.0
6943,289,258,72,83.57,15,87.75,1,38.36,7,12,6,7,13,0.0
6944,289,18,17,67.71,10,74.59,5,40.97,2,9,16,4,2,0.0
6945,289,943,19,73.39,17,84.26,9,44.24,7,9,5,0,0,0.0
6946,289,996,89,78.44,13,87.09,4,48.09,6,10,8,13,12,0.0
6947,289,38,67,72.16,17,83.71,5,59.38,5,6,8,13,6,0.0
6948,289,206,66,73.93,20,82.81,3,54.19,4,12,5,11,6,0.0
6949,289,100,68,71.69,15,84.28,0,10.92,12,5,2,15,10,0.0
6950,289,831,46,87.79,19,82.2,3,21.73,7,2,6,9,12,0.0
6951,289,664,85,74.0,21,80.05,2,38.7,4,9,9,12,4,0.0
6952,289,66,34,67.31,12,85.88,14,48.9,3,15,8,3,0,0.0
6953,289,77,45,70.16,11,76.32,3,30.53,6,5,0,14,15,0.0
6954,289,89,18,79.07,21,81.79,13,59.44,2,11,15,4,1,0.0
6955,289,897,15,76.7,16,74.2,5,79.85,8,10,11,2,0,0.0
6956,289,726,45,76.39,16,83.57,2,39.33,9,6,4,12,9,0.0
6957,289,849,69,75.32,26,84.2,5,27.1,7,7,10,11,7,0.0
6958,289,30,16,76.99,20,79.49,12,55.03,5,6,18,4,3,0.0
6959,289,809,33,68.8,11,74.96,15,45.29,2,16,5,3,3,0.0
6960,290,866,20,100.95,11,77.5,0,0.0,9,2,1,11,6,0.0
6961,290,406,23,100.83,8,90.23,0,0.0,12,3,0,14,4,0.0
6962,290,731,25,100.2,16,81.03,0,0.0,16,1,0,6,3,0.0
6963,290,380,83,102.36,23,96.48,1,23.83,8,7,13,12,8,0.0
6964,290,976,36,88.13,14,101.59,6,68.83,6,20,7,5,3,0.0
6965,290,590,75,95.85,12,92.34,0,19.89,9,3,2,12,18,0.0
6966,290,715,39,88.16,20,98.04,3,15.4,19,9,2,20,22,0.0
6967,290,342,45,95.3,19,88.64,1,10.65,18,4,5,18,18,0.0
6968,290,258,90,90.67,31,100.93,3,24.07,9,13,11,11,7,0.0
6969,290,18,35,94.13,24,93.86,14,64.12,7,16,16,2,3,14.29
6970,290,943,19,98.37,11,105.15,11,56.11,5,5,9,4,5,0.0
6971,290,996,99,94.68,17,106.9,4,50.59,3,4,7,12,14,0.0
6972,290,38,110,89.76,24,108.52,2,51.66,3,14,5,12,15,50.0
6973,290,206,88,91.56,31,103.22,3,26.56,3,13,13,8,8,33.33
6974,290,100,41,85.27,19,82.83,1,10.72,17,4,3,20,14,0.0
6975,290,831,93,89.79,16,95.31,5,21.59,11,13,8,14,9,0.0
6976,290,664,61,102.21,28,105.26,1,36.88,5,6,8,11,12,0.0
6977,290,66,40,97.93,11,106.08,5,46.4,7,13,11,1,2,0.0
6978,290,77,36,87.82,19,85.49,2,29.46,7,8,1,19,11,0.0
6979,290,89,40,98.4,13,94.06,15,68.45,4,7,8,5,5,0.0
6980,290,897,19,81.61,15,105.14,11,78.64,6,9,22,1,4,0.0
6981,290,726,57,105.54,24,98.04,2,26.4,4,12,6,13,11,0.0
6982,290,849,78,100.48,26,94.47,1,52.36,5,15,8,13,14,0.0
6983,290,30,17,80.3,26,94.26,11,47.36,5,17,11,5,4,0.0
6984,290,809,27,88.3,14,101.09,10,40.32,8,12,18,4,0,0.0
6985,291,866,13,99.36,12,71.74,0,0.0,10,4,2,14,2,0.0
6986,291,406,25,95.27,10,72.69,0,0.0,6,3,1,14,3,0.0
6987,291,731,10,89.97,11,76.69,0,0.0,5,4,0,11,3,0.0
6988,291,380,57,86.9,17,88.54,2,38.64,8,5,9,9,12,0.0
6989,291,976,11,78.42,13,86.05,7,66.69,7,17,5,1,2,28.57
6990,291,590,34,79.89,25,90.37,2,35.27,9,2,4,20,18,0.0
6991,291,715,48,83.94,16,86.1,1,17.88,19,4,5,14,11,0.0
6992,291,342,58,86.22,12,82.06,3,14.58,15,7,6,11,17,0.0
