ID_Psychologique,ID_Match,ID_Joueur,Confiance,Résilience
4801,194,550,7,9
4802,194,104,7,8
4803,194,472,10,8
4804,194,906,10,8
4805,194,469,6,5
4806,194,47,8,8
4807,194,871,7,8
4808,194,561,9,9
4809,194,657,9,7
4810,195,97,3,5
4811,195,489,3,6
4812,195,567,6,8
4813,195,188,6,7
4814,195,286,6,7
4815,195,628,6,7
4816,195,313,3,4
4817,195,588,8,6
4818,195,145,4,4
4819,195,654,6,7
4820,195,236,2,5
4821,195,917,8,6
4822,195,79,2,3
4823,195,316,3,3
4824,195,565,7,8
4825,195,260,7,7
4826,195,550,7,6
4827,195,104,8,6
4828,195,472,8,7
4829,195,906,2,6
4830,195,469,1,2
4831,195,47,1,1
4832,195,871,3,5
4833,195,561,7,5
4834,195,657,7,8
4835,196,97,6,7
4836,196,489,7,9
4837,196,567,10,8
4838,196,188,10,10
4839,196,286,9,9
4840,196,628,10,9
4841,196,313,5,5
4842,196,588,10,10
4843,196,145,8,9
4844,196,654,10,9
4845,196,236,6,8
4846,196,917,7,9
4847,196,79,7,7
4848,196,316,8,8
4849,196,565,10,8
4850,196,260,6,7
4851,196,550,7,7
4852,196,104,7,9
4853,196,472,8,8
4854,196,906,4,6
4855,196,469,5,7
4856,196,47,5,6
4857,196,871,7,8
4858,196,561,4,7
4859,196,657,8,9
4860,197,97,3,4
4861,197,489,8,7
4862,197,567,3,7
4863,197,188,7,5
4864,197,286,8,6
4865,197,628,7,6
4866,197,313,7,8
4867,197,588,7,7
4868,197,145,7,8
4869,197,654,7,7
4870,197,236,3,3
4871,197,917,8,7
4872,197,79,4,5
4873,197,316,7,6
4874,197,565,6,7
4875,197,260,2,4
4876,197,550,5,6
4877,197,104,2,4
4878,197,472,7,7
4879,197,906,2,3
4880,197,469,2,6
4881,197,47,4,5
4882,197,871,2,6
4883,197,561,3,5
4884,197,657,2,3
4885,198,97,4,7
4886,198,489,8,7
4887,198,567,3,4
4888,198,188,8,7
4889,198,286,7,6
4890,198,628,6,6
4891,198,313,7,7
4892,198,588,8,8
4893,198,145,7,6
4894,198,654,4,6
4895,198,236,3,5
4896,198,917,6,5
4897,198,79,3,5
4898,198,316,4,3
4899,198,565,7,6
4900,198,260,8,7
4901,198,550,7,7
4902,198,104,3,4
4903,198,472,4,4
4904,198,906,6,6
4905,198,469,4,4
4906,198,47,7,5
4907,198,871,7,8
4908,198,561,7,5
4909,198,657,8,8
4910,199,97,6,8
4911,199,489,10,10
4912,199,567,5,7
4913,199,188,10,8
4914,199,286,4,7
4915,199,628,9,8
4916,199,313,7,9
4917,199,588,6,7
4918,199,145,5,6
4919,199,654,10,10
4920,199,236,1,3
4921,199,917,6,8
4922,199,79,5,9
4923,199,316,7,7
4924,199,565,9,10
4925,199,260,9,8
4926,199,550,8,7
4927,199,104,8,7
4928,199,472,7,8
4929,199,906,8,9
4930,199,469,6,8
4931,199,47,9,8
4932,199,871,8,10
4933,199,561,8,9
4934,199,657,10,9
4935,200,97,6,7
4936,200,489,10,8
4937,200,567,7,6
4938,200,188,10,8
4939,200,286,7,8
4940,200,628,8,9
4941,200,313,9,9
4942,200,588,8,8
4943,200,145,10,8
4944,200,654,10,10
4945,200,236,6,6
4946,200,917,6,7
4947,200,79,9,7
4948,200,316,8,9
4949,200,565,8,10
4950,200,260,9,9
4951,200,550,4,6
4952,200,104,9,8
4953,200,472,6,6
4954,200,906,7,8
4955,200,469,6,6
4956,200,47,9,9
4957,200,871,7,7
4958,200,561,7,9
4959,200,657,8,8
4960,201,97,8,8
4961,201,489,5,9
4962,201,567,5,9
4963,201,188,9,9
4964,201,286,5,6
4965,201,628,7,9
4966,201,313,8,7
4967,201,588,9,9
4968,201,145,10,8
4969,201,654,10,9
4970,201,236,6,8
4971,201,917,4,6
4972,201,79,8,8
4973,201,316,7,9
4974,201,565,7,8
4975,201,260,7,7
4976,201,550,6,6
4977,201,104,7,9
4978,201,472,7,7
4979,201,906,10,9
4980,201,469,8,9
4981,201,47,9,9
4982,201,871,4,6
4983,201,561,7,9
4984,201,657,5,5
4985,202,97,3,4
4986,202,489,5,4
4987,202,567,6,5
4988,202,188,10,8
4989,202,286,8,6
4990,202,628,6,5
4991,202,313,3,4
4992,202,588,3,5
4993,202,145,7,8
4994,202,654,3,4
4995,202,236,6,7
4996,202,917,3,4
4997,202,79,5,7
4998,202,316,7,7
4999,202,565,7,6
5000,202,260,7,7
5001,202,550,6,7
5002,202,104,6,8
5003,202,472,3,5
5004,202,906,2,3
5005,202,469,6,5
5006,202,47,2,4
5007,202,871,2,4
5008,202,561,7,8
5009,202,657,3,4
5010,203,97,4,7
5011,203,489,7,7
5012,203,567,9,9
5013,203,188,10,10
5014,203,286,7,8
5015,203,628,8,8
5016,203,313,7,9
5017,203,588,10,9
5018,203,145,7,7
5019,203,654,7,6
5020,203,236,9,7
5021,203,917,5,6
5022,203,79,8,9
5023,203,316,10,9
5024,203,565,8,8
5025,203,260,6,9
5026,203,550,9,9
5027,203,104,9,8
5028,203,472,6,5
5029,203,906,7,8
5030,203,469,8,8
5031,203,47,5,5
5032,203,871,7,9
5033,203,561,9,7
5034,203,657,10,9
5035,204,97,5,6
5036,204,489,9,8
5037,204,567,8,8
5038,204,188,10,9
5039,204,286,9,8
5040,204,628,5,4
5041,204,313,3,4
5042,204,588,7,7
5043,204,145,4,7
5044,204,654,5,5
5045,204,236,7,7
5046,204,917,9,8
5047,204,79,7,6
5048,204,316,7,7
5049,204,565,6,8
5050,204,260,5,6
5051,204,550,5,7
5052,204,104,7,6
5053,204,472,7,7
5054,204,906,6,7
5055,204,469,6,7
5056,204,47,5,5
5057,204,871,3,5
5058,204,561,8,8
5059,204,657,8,7
5060,205,97,8,7
5061,205,489,4,6
5062,205,567,4,8
5063,205,188,8,8
5064,205,286,8,6
5065,205,628,8,8
5066,205,313,4,4
5067,205,588,8,7
5068,205,145,5,6
5069,205,654,6,8
5070,205,236,7,8
5071,205,917,8,8
5072,205,79,5,4
5073,205,316,6,6
5074,205,565,8,7
5075,205,260,5,5
5076,205,550,7,6
5077,205,104,8,6
5078,205,472,8,8
5079,205,906,3,4
5080,205,469,6,7
5081,205,47,3,6
5082,205,871,5,4
5083,205,561,8,7
5084,205,657,9,8
5085,206,944,4,4
5086,206,843,1,1
5087,206,168,6,8
5088,206,409,10,6
5089,206,982,5,5
5090,206,587,8,6
5091,206,275,1,1
5092,206,862,7,7
5093,206,753,5,6
5094,206,826,8,8
5095,206,11,4,6
5096,206,215,7,7
5097,206,892,6,7
5098,206,914,2,5
5099,206,180,5,5
5100,206,607,5,4
5101,206,107,1,1
5102,206,836,6,6
5103,206,88,1,2
5104,206,718,1,1
5105,207,944,5,9
5106,207,843,5,7
5107,207,168,9,9
5108,207,409,10,8
5109,207,982,7,8
5110,207,587,5,6
5111,207,275,6,8
5112,207,862,9,9
5113,207,753,9,8
5114,207,826,9,9
5115,207,11,7,8
5116,207,215,9,9
5117,207,892,9,10
5118,207,914,4,5
5119,207,180,6,5
5120,207,607,8,9
5121,207,107,2,2
5122,207,836,10,8
5123,207,88,10,9
5124,207,718,6,8
5125,208,944,5,4
5126,208,843,4,4
5127,208,168,8,6
5128,208,409,8,7
5129,208,982,4,4
5130,208,587,2,5
5131,208,275,3,5
5132,208,862,5,6
5133,208,753,5,7
5134,208,826,8,6
5135,208,11,6,7
5136,208,215,5,5
5137,208,892,3,4
5138,208,914,6,5
5139,208,180,4,7
5140,208,607,7,7
5141,208,107,3,3
5142,208,836,8,7
5143,208,88,6,6
5144,208,718,7,7
5145,209,944,3,4
5146,209,843,7,6
5147,209,168,4,4
5148,209,409,6,5
5149,209,982,3,4
5150,209,587,7,7
5151,209,275,7,8
5152,209,862,8,6
5153,209,753,2,3
5154,209,826,8,7
5155,209,11,6,6
5156,209,215,7,6
5157,209,892,4,3
5158,209,914,8,7
5159,209,180,4,5
5160,209,607,8,7
5161,209,107,4,5
5162,209,836,8,6
5163,209,88,7,7
5164,209,718,6,6
5165,210,944,5,8
5166,210,843,6,6
5167,210,168,6,5
5168,210,409,10,7
5169,210,982,5,5
5170,210,587,5,5
5171,210,275,6,7
5172,210,862,7,9
5173,210,753,8,6
5174,210,826,6,8
5175,210,11,6,8
5176,210,215,9,9
5177,210,892,7,9
5178,210,914,7,7
5179,210,180,9,7
5180,210,607,7,8
5181,210,107,1,4
5182,210,836,4,6
5183,210,88,7,7
5184,210,718,8,7
5185,211,944,5,4
5186,211,843,4,6
5187,211,168,8,8
5188,211,409,6,6
5189,211,982,6,7
5190,211,587,7,6
5191,211,275,7,8
5192,211,862,7,7
5193,211,753,6,5
5194,211,826,8,7
5195,211,11,1,3
5196,211,215,6,6
5197,211,892,6,5
5198,211,914,4,3
5199,211,180,2,6
5200,211,607,4,3
5201,211,107,3,5
5202,211,836,3,4
5203,211,88,7,7
5204,211,718,8,8
5205,212,944,4,5
5206,212,843,10,10
5207,212,168,8,8
5208,212,409,8,10
5209,212,982,6,7
5210,212,587,6,7
5211,212,275,8,9
5212,212,862,9,10
5213,212,753,5,7
5214,212,826,10,9
5215,212,11,5,8
5216,212,215,8,8
5217,212,892,8,8
5218,212,914,10,9
5219,212,180,4,6
5220,212,607,9,9
5221,212,107,9,8
5222,212,836,7,8
5223,212,88,9,8
5224,212,718,10,10
5225,213,944,5,7
5226,213,843,4,4
5227,213,168,6,8
5228,213,409,10,6
5229,213,982,3,4
5230,213,587,8,8
5231,213,275,7,6
5232,213,862,6,6
5233,213,753,6,8
5234,213,826,4,6
5235,213,11,1,1
5236,213,215,5,5
5237,213,892,4,7
5238,213,914,6,5
5239,213,180,7,5
5240,213,607,7,5
5241,213,107,6,6
5242,213,836,5,4
5243,213,88,8,8
5244,213,718,7,8
5245,214,944,5,5
5246,214,843,6,8
5247,214,168,9,7
5248,214,409,10,7
5249,214,982,7,8
5250,214,587,7,9
5251,214,275,3,5
5252,214,862,10,8
5253,214,753,6,6
5254,214,826,10,7
5255,214,11,5,7
5256,214,215,4,8
5257,214,892,7,6
5258,214,914,7,9
5259,214,180,6,7
5260,214,607,8,6
5261,214,107,7,6
5262,214,836,8,9
5263,214,88,7,9
5264,214,718,9,9
5265,215,944,4,6
5266,215,843,7,5
5267,215,168,8,7
5268,215,409,7,8
5269,215,982,4,6
5270,215,587,8,7
5271,215,275,6,5
5272,215,862,7,7
5273,215,753,3,3
5274,215,826,8,7
5275,215,11,3,3
5276,215,215,4,4
5277,215,892,3,3
5278,215,914,8,7
5279,215,180,4,5
5280,215,607,4,6
5281,215,107,6,6
5282,215,836,6,8
5283,215,88,8,7
5284,215,718,5,6
5285,216,944,8,8
5286,216,843,9,8
5287,216,168,9,8
5288,216,409,10,10
5289,216,982,8,8
5290,216,587,10,10
5291,216,275,5,8
5292,216,862,8,7
5293,216,753,9,8
5294,216,826,10,8
5295,216,11,9,7
5296,216,215,8,8
5297,216,892,9,9
5298,216,914,6,6
5299,216,180,8,9
5300,216,607,4,8
5301,216,107,9,10
5302,216,836,8,10
5303,216,88,9,8
5304,216,718,9,9
5305,217,944,8,6
5306,217,843,7,8
5307,217,168,6,6
5308,217,409,5,5
5309,217,982,7,6
5310,217,587,7,5
5311,217,275,4,3
5312,217,862,3,3
5313,217,753,3,4
5314,217,826,10,6
5315,217,11,5,5
5316,217,215,7,6
5317,217,892,4,4
5318,217,914,5,4
5319,217,180,4,3
5320,217,607,6,5
5321,217,107,6,7
5322,217,836,6,7
5323,217,88,7,6
5324,217,718,8,8
5325,218,944,8,7
5326,218,843,7,8
5327,218,168,4,5
5328,218,409,5,4
5329,218,982,6,7
5330,218,587,3,4
5331,218,275,2,4
5332,218,862,4,6
5333,218,753,6,5
5334,218,826,10,7
5335,218,11,7,6
5336,218,215,7,7
5337,218,892,5,6
5338,218,914,6,5
5339,218,180,2,4
5340,218,607,6,7
5341,218,107,7,5
5342,218,836,6,8
5343,218,88,7,6
5344,218,718,2,4
5345,219,944,8,10
5346,219,843,7,8
5347,219,168,7,7
5348,219,409,5,5
5349,219,982,8,9
5350,219,587,6,7
5351,219,275,8,9
5352,219,862,10,8
5353,219,753,8,9
5354,219,826,8,9
5355,219,11,8,10
5356,219,215,10,9
5357,219,892,5,7
5358,219,914,8,10
5359,219,180,5,5
5360,219,607,9,9
5361,219,107,8,8
5362,219,836,6,8
5363,219,88,10,8
5364,219,718,8,8
5365,220,944,9,9
5366,220,843,5,6
5367,220,168,6,7
5368,220,409,9,9
5369,220,982,9,7
5370,220,587,9,8
5371,220,275,7,8
5372,220,862,9,7
5373,220,753,7,8
5374,220,826,6,9
5375,220,11,4,7
5376,220,215,10,8
5377,220,892,9,9
5378,220,914,9,10
5379,220,180,4,5
5380,220,607,8,8
5381,220,107,9,8
5382,220,836,10,9
5383,220,88,9,8
5384,220,718,10,9
5385,221,944,9,10
5386,221,843,5,7
5387,221,168,6,9
5388,221,409,9,8
5389,221,982,9,9
5390,221,587,8,9
5391,221,275,8,9
5392,221,862,10,10
5393,221,753,6,8
5394,221,826,6,7
5395,221,11,8,8
5396,221,215,9,9
5397,221,892,7,7
5398,221,914,5,7
5399,221,180,8,7
5400,221,607,8,9
5401,221,107,5,6
5402,221,836,5,7
5403,221,88,10,9
5404,221,718,8,9
5405,222,944,8,6
5406,222,843,6,6
5407,222,168,2,4
5408,222,409,6,4
5409,222,982,3,6
5410,222,587,6,7
5411,222,275,4,3
5412,222,862,5,5
5413,222,753,4,3
5414,222,826,7,8
5415,222,11,7,7
5416,222,215,6,6
5417,222,892,5,7
5418,222,914,7,6
5419,222,180,3,4
5420,222,607,6,8
5421,222,107,1,3
5422,222,836,8,7
5423,222,88,7,7
5424,222,718,2,5
5425,223,944,8,8
5426,223,843,6,5
5427,223,168,9,9
5428,223,409,7,8
5429,223,982,3,6
5430,223,587,7,7
5431,223,275,8,9
5432,223,862,8,9
5433,223,753,7,7
5434,223,826,8,8
5435,223,11,5,7
5436,223,215,8,9
5437,223,892,8,8
5438,223,914,6,7
5439,223,180,9,9
5440,223,607,7,7
5441,223,107,7,7
5442,223,836,7,7
5443,223,88,8,8
5444,223,718,4,5
5445,224,944,10,10
5446,224,843,6,6
5447,224,168,8,9
5448,224,409,10,10
5449,224,982,8,9
5450,224,587,4,8
5451,224,275,6,8
5452,224,862,8,10
5453,224,753,9,7
5454,224,826,8,10
5455,224,11,7,8
5456,224,215,7,8
5457,224,892,6,7
5458,224,914,4,7
5459,224,180,9,9
5460,224,607,8,7
5461,224,107,8,7
5462,224,836,10,9
5463,224,88,9,10
5464,224,718,9,9
5465,225,944,8,6
5466,225,843,4,6
5467,225,168,5,5
5468,225,409,8,7
5469,225,982,7,5
5470,225,587,5,7
5471,225,275,6,6
5472,225,862,3,7
5473,225,753,7,5
5474,225,826,6,5
5475,225,11,6,6
5476,225,215,3,4
5477,225,892,5,7
5478,225,914,3,5
5479,225,180,7,6
5480,225,607,7,8
5481,225,107,6,8
5482,225,836,7,6
5483,225,88,6,7
5484,225,718,4,4
5485,226,944,5,4
5486,226,843,7,7
5487,226,168,6,6
5488,226,409,9,7
5489,226,982,8,7
5490,226,587,6,6
5491,226,275,5,4
5492,226,862,4,6
5493,226,753,3,4
5494,226,826,9,8
5495,226,11,7,8
5496,226,215,8,8
5497,226,892,4,4
5498,226,914,5,7
5499,226,180,8,9
5500,226,607,7,9
5501,226,107,6,8
5502,226,836,5,7
5503,226,88,9,9
5504,226,718,4,6
5505,227,944,8,6
5506,227,843,5,6
5507,227,168,4,7
5508,227,409,4,7
5509,227,982,7,7
5510,227,587,6,7
5511,227,275,6,6
5512,227,862,10,7
5513,227,753,5,4
5514,227,826,3,4
5515,227,11,7,6
5516,227,215,6,8
5517,227,892,7,5
5518,227,914,6,6
5519,227,180,2,5
5520,227,607,1,1
5521,227,107,7,5
5522,227,836,4,5
5523,227,88,7,8
5524,227,718,6,8
5525,228,944,8,9
5526,228,843,10,10
5527,228,168,6,8
5528,228,409,5,5
5529,228,982,5,7
5530,228,587,4,5
5531,228,275,9,8
5532,228,862,9,9
5533,228,753,8,8
5534,228,826,8,9
5535,228,11,10,8
5536,228,215,10,10
5537,228,892,4,5
5538,228,914,7,8
5539,228,180,4,8
5540,228,607,6,6
5541,228,107,7,9
5542,228,836,5,8
5543,228,88,10,8
5544,228,718,5,9
5545,229,944,7,7
5546,229,843,5,6
5547,229,168,3,5
5548,229,409,7,8
5549,229,982,4,7
5550,229,587,7,5
5551,229,275,8,6
5552,229,862,8,6
5553,229,753,3,5
5554,229,826,8,7
5555,229,11,8,8
5556,229,215,5,5
5557,229,892,7,7
5558,229,914,6,7
5559,229,180,6,6
5560,229,607,7,6
5561,229,107,2,4
5562,229,836,8,7
5563,229,88,3,5
5564,229,718,6,8
5565,230,944,3,6
5566,230,843,6,6
5567,230,168,8,8
5568,230,409,6,6
5569,230,982,7,7
5570,230,587,8,8
5571,230,275,7,6
5572,230,862,7,7
5573,230,753,6,7
5574,230,826,6,6
5575,230,11,8,7
5576,230,215,3,7
5577,230,892,4,4
5578,230,914,4,4
5579,230,180,7,7
5580,230,607,7,7
5581,230,107,6,5
5582,230,836,8,8
5583,230,88,3,7
5584,230,718,3,6
5585,231,944,6,7
5586,231,843,10,8
5587,231,168,9,9
5588,231,409,9,10
5589,231,982,5,7
5590,231,587,10,10
5591,231,275,8,7
5592,231,862,10,9
5593,231,753,7,7
5594,231,826,7,9
5595,231,11,5,5
5596,231,215,7,6
5597,231,892,6,5
5598,231,914,8,9
5599,231,180,6,5
5600,231,607,7,8
5601,231,107,7,9
5602,231,836,10,10
5603,231,88,10,8
5604,231,718,10,8
5605,232,944,10,9
5606,232,843,6,8
5607,232,168,9,10
5608,232,409,10,10
5609,232,982,6,5
5610,232,587,8,7
5611,232,275,9,7
5612,232,862,9,9
5613,232,753,7,8
5614,232,826,4,7
5615,232,11,8,8
5616,232,215,6,9
5617,232,892,5,6
5618,232,914,4,8
5619,232,180,6,9
5620,232,607,10,8
5621,232,107,6,8
5622,232,836,9,8
5623,232,88,10,8
5624,232,718,10,9
5625,233,944,7,8
5626,233,843,10,9
5627,233,168,8,9
5628,233,409,9,8
5629,233,982,6,7
5630,233,587,9,7
5631,233,275,5,5
5632,233,862,9,9
5633,233,753,8,8
5634,233,826,10,10
5635,233,11,7,8
5636,233,215,10,10
5637,233,892,6,9
5638,233,914,4,7
5639,233,180,7,7
5640,233,607,8,7
5641,233,107,9,9
5642,233,836,7,8
5643,233,88,9,9
5644,233,718,8,9
5645,234,944,4,8
5646,234,843,7,7
5647,234,168,9,9
5648,234,409,9,8
5649,234,982,4,5
5650,234,587,8,7
5651,234,275,8,6
5652,234,862,9,7
5653,234,753,6,6
5654,234,826,10,8
5655,234,11,3,5
5656,234,215,8,9
5657,234,892,5,7
5658,234,914,5,6
5659,234,180,5,5
5660,234,607,7,8
5661,234,107,7,6
5662,234,836,4,6
5663,234,88,5,8
5664,234,718,8,7
5665,235,944,6,8
5666,235,843,4,4
5667,235,168,7,7
5668,235,409,8,6
5669,235,982,6,5
5670,235,587,6,5
5671,235,275,2,6
5672,235,862,8,7
5673,235,753,3,4
5674,235,826,6,7
5675,235,11,6,7
5676,235,215,5,6
5677,235,892,6,8
5678,235,914,5,6
5679,235,180,4,5
5680,235,607,7,8
5681,235,107,3,6
5682,235,836,7,8
5683,235,88,4,5
5684,235,718,8,6
5685,236,944,9,8
5686,236,843,6,7
5687,236,168,9,8
5688,236,409,9,8
5689,236,982,7,9
5690,236,587,8,10
5691,236,275,8,7
5692,236,862,9,10
5693,236,753,7,8
5694,236,826,8,8
5695,236,11,2,6
5696,236,215,8,10
5697,236,892,7,8
5698,236,914,6,5
5699,236,180,6,6
5700,236,607,10,10
5701,236,107,4,7
5702,236,836,8,8
5703,236,88,6,7
5704,236,718,9,8
5705,237,944,5,7
5706,237,843,5,8
5707,237,168,8,10
5708,237,409,8,9
5709,237,982,6,6
5710,237,587,8,8
5711,237,275,7,7
5712,237,862,9,9
5713,237,753,9,9
5714,237,826,7,9
5715,237,11,9,10
5716,237,215,10,8
5717,237,892,7,7
5718,237,914,7,8
5719,237,180,5,4
5720,237,607,5,6
5721,237,107,4,8
5722,237,836,9,9
5723,237,88,9,10
5724,237,718,10,8
5725,238,944,4,6
5726,238,843,7,8
5727,238,168,8,8
5728,238,409,6,6
5729,238,982,5,6
5730,238,587,3,2
5731,238,275,3,4
5732,238,862,9,7
5733,238,753,2,3
5734,238,826,6,6
5735,238,11,2,4
5736,238,215,6,8
5737,238,892,7,8
5738,238,914,5,6
5739,238,180,8,8
5740,238,607,2,5
5741,238,107,7,6
5742,238,836,8,7
5743,238,88,4,7
5744,238,718,5,7
5745,239,944,8,8
5746,239,843,8,10
5747,239,168,7,9
5748,239,409,8,10
5749,239,982,8,8
5750,239,587,8,8
5751,239,275,9,8
5752,239,862,10,10
5753,239,753,4,8
5754,239,826,7,9
5755,239,11,8,7
5756,239,215,8,8
5757,239,892,7,6
5758,239,914,7,8
5759,239,180,9,7
5760,239,607,8,9
5761,239,107,9,7
5762,239,836,10,8
5763,239,88,10,10
5764,239,718,5,9
5765,240,944,3,5
5766,240,843,6,7
5767,240,168,5,4
5768,240,409,6,7
5769,240,982,6,6
5770,240,587,4,6
5771,240,275,3,4
5772,240,862,7,6
5773,240,753,7,5
5774,240,826,5,7
5775,240,11,7,7
5776,240,215,7,7
5777,240,892,8,8
5778,240,914,8,7
5779,240,180,1,1
5780,240,607,6,6
5781,240,107,7,6
5782,240,836,8,8
5783,240,88,8,8
5784,240,718,8,6
5785,241,944,6,6
5786,241,843,4,7
5787,241,168,8,9
5788,241,409,7,9
5789,241,982,5,5
5790,241,587,8,8
5791,241,275,6,8
5792,241,862,9,8
5793,241,753,3,7
5794,241,826,8,9
5795,241,11,6,8
5796,241,215,9,9
5797,241,892,7,7
5798,241,914,7,8
5799,241,180,7,7
5800,241,607,6,5
5801,241,107,4,6
5802,241,836,9,9
5803,241,88,7,9
5804,241,718,7,7
5805,242,944,3,4
5806,242,843,8,7
5807,242,168,6,7
5808,242,409,6,7
5809,242,982,7,5
5810,242,587,6,5
5811,242,275,3,3
5812,242,862,5,5
5813,242,753,1,2
5814,242,826,8,8
5815,242,11,3,6
5816,242,215,8,6
5817,242,892,7,7
5818,242,914,7,5
5819,242,180,7,7
5820,242,607,4,3
5821,242,107,4,7
5822,242,836,7,6
5823,242,88,8,6
5824,242,718,8,8
5825,243,944,7,6
5826,243,843,3,7
5827,243,168,4,5
5828,243,409,7,6
5829,243,982,3,4
5830,243,587,8,7
5831,243,275,6,5
5832,243,862,7,7
5833,243,753,4,5
5834,243,826,8,6
5835,243,11,5,7
5836,243,215,6,7
5837,243,892,6,6
5838,243,914,6,7
5839,243,180,7,5
5840,243,607,3,5
5841,243,107,2,3
5842,243,836,7,6
5843,243,88,4,5
5844,243,718,6,7
5845,244,944,7,7
5846,244,843,5,5
5847,244,168,3,5
5848,244,409,4,5
5849,244,982,2,5
5850,244,587,7,7
5851,244,275,2,2
5852,244,862,6,8
5853,244,753,2,6
5854,244,826,7,6
5855,244,11,6,7
5856,244,215,7,8
5857,244,892,6,5
5858,244,914,7,5
5859,244,180,7,7
5860,244,607,4,3
5861,244,107,5,4
5862,244,836,7,7
5863,244,88,6,8
5864,244,718,6,8
5865,245,944,10,10
5866,245,843,7,6
5867,245,168,10,9
5868,245,409,10,8
5869,245,982,9,8
5870,245,587,8,8
5871,245,275,9,9
5872,245,862,9,8
5873,245,753,8,9
5874,245,826,9,8
5875,245,11,7,7
5876,245,215,7,6
5877,245,892,7,8
5878,245,914,5,5
5879,245,180,7,9
5880,245,607,10,10
5881,245,107,6,8
5882,245,836,10,9
5883,245,88,10,10
5884,245,718,9,8
5885,246,944,8,8
5886,246,843,4,5
5887,246,168,7,8
5888,246,409,5,5
5889,246,982,7,6
5890,246,587,6,7
5891,246,275,3,2
5892,246,862,4,4
5893,246,753,7,8
5894,246,826,8,7
5895,246,11,6,5
5896,246,215,6,6
5897,246,892,7,7
5898,246,914,4,3
5899,246,180,6,7
5900,246,607,6,5
5901,246,107,4,6
5902,246,836,7,6
5903,246,88,5,6
5904,246,718,6,6
5905,247,944,8,8
5906,247,843,9,9
5907,247,168,9,8
5908,247,409,9,9
5909,247,982,6,8
5910,247,587,8,7
5911,247,275,6,8
5912,247,862,10,9
5913,247,753,8,9
5914,247,826,8,10
5915,247,11,9,10
5916,247,215,7,8
5917,247,892,8,10
5918,247,914,8,9
5919,247,180,10,9
5920,247,607,9,9
5921,247,107,8,9
5922,247,836,5,7
5923,247,88,9,10
5924,247,718,5,6
5925,248,944,6,7
5926,248,843,6,8
5927,248,168,6,7
5928,248,409,3,7
5929,248,982,3,5
5930,248,587,7,8
5931,248,275,7,7
5932,248,862,7,6
5933,248,753,4,3
5934,248,826,8,6
5935,248,11,7,5
5936,248,215,3,7
5937,248,892,8,8
5938,248,914,8,7
5939,248,180,2,4
5940,248,607,7,6
5941,248,107,5,7
5942,248,836,5,7
5943,248,88,6,6
5944,248,718,7,8
5945,249,944,4,6
5946,249,843,6,5
5947,249,168,6,7
5948,249,409,7,7
5949,249,982,7,6
5950,249,587,8,6
5951,249,275,6,7
5952,249,862,7,8
5953,249,753,2,3
5954,249,826,7,6
5955,249,11,6,7
5956,249,215,5,4
5957,249,892,8,6
5958,249,914,7,7
5959,249,180,7,5
5960,249,607,8,6
5961,249,107,1,3
5962,249,836,7,8
5963,249,88,8,6
5964,249,718,7,6
5965,250,944,7,6
5966,250,843,8,7
5967,250,168,3,6
5968,250,409,6,7
5969,250,982,5,6
5970,250,587,4,5
5971,250,275,6,7
5972,250,862,8,8
5973,250,753,4,6
5974,250,826,9,6
5975,250,11,2,3
5976,250,215,7,6
5977,250,892,4,4
5978,250,914,7,8
5979,250,180,3,3
5980,250,607,6,8
5981,250,107,4,6
5982,250,836,7,8
5983,250,88,7,7
5984,250,718,3,4
5985,251,866,6,8
5986,251,406,2,4
5987,251,731,9,9
5988,251,380,2,3
5989,251,976,10,9
5990,251,590,8,9
5991,251,715,7,9
5992,251,342,9,8
5993,251,258,8,8
5994,251,18,5,9
5995,251,943,5,8
5996,251,996,2,4
5997,251,38,2,2
5998,251,206,8,7
5999,251,100,2,2
6000,251,831,6,7
6001,251,664,1,3
6002,251,66,2,2
6003,251,77,2,4
6004,251,89,9,9
6005,251,897,10,9
6006,251,726,2,4
6007,251,849,2,2
6008,251,30,10,8
6009,251,809,2,2
6010,252,866,9,10
6011,252,406,5,9
6012,252,731,6,8
6013,252,380,9,8
6014,252,976,10,8
6015,252,590,9,8
6016,252,715,9,7
6017,252,342,10,8
6018,252,258,8,9
6019,252,18,7,7
6020,252,943,6,6
6021,252,996,2,3
6022,252,38,9,9
6023,252,206,5,6
6024,252,100,8,10
6025,252,831,5,7
6026,252,664,8,9
6027,252,66,2,3
6028,252,77,10,9
6029,252,89,9,8
6030,252,897,9,10
6031,252,726,5,7
6032,252,849,2,3
6033,252,30,5,8
6034,252,809,8,8
6035,253,866,5,7
6036,253,406,8,8
6037,253,731,3,4
6038,253,380,6,7
6039,253,976,5,6
6040,253,590,7,6
6041,253,715,6,6
6042,253,342,5,6
6043,253,258,8,7
6044,253,18,7,7
6045,253,943,8,7
6046,253,996,1,2
6047,253,38,7,7
6048,253,206,3,6
6049,253,100,7,8
6050,253,831,7,7
6051,253,664,7,5
6052,253,66,1,1
6053,253,77,4,4
6054,253,89,4,5
6055,253,897,6,6
6056,253,726,7,6
6057,253,849,1,1
6058,253,30,5,6
6059,253,809,8,7
6060,254,866,9,7
6061,254,406,6,8
6062,254,731,6,5
6063,254,380,8,6
6064,254,976,5,6
6065,254,590,9,7
6066,254,715,9,9
6067,254,342,5,7
6068,254,258,7,7
6069,254,18,4,6
